Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,ROI: 1.00 µm per pixel: OD Sum: Mean,ROI: 1.00 µm per pixel: OD Sum: Std.dev.,ROI: 1.00 µm per pixel: OD Sum: Min,ROI: 1.00 µm per pixel: OD Sum: Max
H254-39.vsi - 20x,03fdc744-9328-4331-a640-83be7fdf4167,FOS,FOS,DMH,Polygon,15536.4,7449.2,0.3641,,,
H254-39.vsi - 20x,78ae5b36-31f8-4826-89aa-ca0712a75e78,FOS,FOS,DMH,Polygon,14951.7,7452.2,0.3778,,,
H254-39.vsi - 20x,5a18ccda-413e-4d58-af1c-9fdf044079f1,FOS,FOS,DMH,Polygon,14994.6,7453.5,0.3446,,,
H254-39.vsi - 20x,733369e6-751f-4e89-b636-8ae5310b2aa0,FOS,FOS,DMH,Polygon,15057.9,7456,0.3396,,,
H254-39.vsi - 20x,4a4b10b8-b4fd-4f0a-81a8-5786e8d7c331,FOS,FOS,DMH,Polygon,15042.2,7461.5,0.4359,,,
H254-39.vsi - 20x,f8f44ea2-71af-4baf-995c-bcbe65c3f249,FOS,FOS,DMH,Polygon,14768.4,7462,0.3814,,,
H254-39.vsi - 20x,cf30f36f-6999-4991-ba6e-8ee2e45b0116,FOS,FOS,DMH,Polygon,14714.3,7480,0.3287,,,
H254-39.vsi - 20x,ce77ff26-a9cf-42a7-9d37-de0bc3329964,FOS,FOS,DMH,Polygon,15064.2,7526.2,0.34,,,
H254-39.vsi - 20x,d3fb4fdc-5526-4243-8e30-ac8db65ca5a2,FOS,FOS,DMH,Polygon,15032.6,7527.5,0.3249,,,
H254-39.vsi - 20x,ece979e1-043a-4d23-9687-6a844568965f,FOS,FOS,DMH,Polygon,15342.9,7528.9,0.3333,,,
H254-39.vsi - 20x,136f87b7-35f1-4223-b6ca-438cc60b4fed,FOS,FOS,DMH,Polygon,14921.3,7537.5,0.4447,,,
H254-39.vsi - 20x,85b982b7-f965-4a2c-a60e-cd3c30cd4a89,FOS,FOS,DMH,Polygon,15063.3,7543.5,0.3671,,,
H254-39.vsi - 20x,31526065-2bde-4c35-8ed3-f60c0b5e2e9c,FOS,FOS,DMH,Polygon,14992.2,7543.6,0.3504,,,
H254-39.vsi - 20x,8e26830a-17bf-464a-bf22-e5c2de173688,FOS,FOS,DMH,Polygon,15011.4,7552.7,0.369,,,
H254-39.vsi - 20x,0a681c8e-f152-4ea0-ad2a-e486703915c6,FOS,FOS,DMH,Polygon,15093.5,7555.1,0.3679,,,
H254-39.vsi - 20x,d522b8f8-2a34-4cf1-b2eb-dd43c84e766c,FOS,FOS,DMH,Polygon,14991,7566.3,0.3561,,,
H254-39.vsi - 20x,67e79d13-03b6-4ad1-9dc2-998be3d9b385,FOS,FOS,DMH,Polygon,15388,7581.7,0.338,,,
H254-39.vsi - 20x,afed213e-76d3-4dd1-bed3-88ee79c43749,FOS,FOS,DMH,Polygon,15332.1,7602.5,0.3913,,,
H254-39.vsi - 20x,34828a6b-b299-4e54-a647-eabd99332128,FOS,FOS,DMH,Polygon,15301.1,7661.4,0.3614,,,
H254-39.vsi - 20x,80214da0-db33-45b9-8514-59095fa965ba,FOS,FOS,PH,Polygon,15887.8,6398.2,0.3842,,,
H254-39.vsi - 20x,584d4691-f412-484d-8c34-e4288c6734f9,FOS,FOS,PH,Polygon,15818.4,6404.9,0.3392,,,
H254-39.vsi - 20x,9ee571fe-b25c-4178-b5f1-50828b3aab6a,FOS,FOS,PH,Polygon,15884,6432.4,0.4089,,,
H254-39.vsi - 20x,d77bba09-34d6-40fc-a4c8-f4a05bcac981,FOS,FOS,PH,Polygon,15553.4,6478.6,0.3403,,,
H254-39.vsi - 20x,53193c35-04de-489d-b3e0-b394301ca181,FOS,FOS,PH,Polygon,14924.8,6480.4,0.4045,,,
H254-39.vsi - 20x,a6153c44-c19e-4af6-9952-45a13454e246,FOS,FOS,PH,Polygon,15816.2,6522.8,0.3618,,,
H254-39.vsi - 20x,fdb242e6-464b-49c1-8d54-11aaa6515077,FOS,FOS,PH,Polygon,15679.3,6559.7,0.3471,,,
H254-39.vsi - 20x,2766c548-6086-463b-bf00-e6765edb699e,FOS,FOS,PH,Polygon,15999.3,6611.9,0.3853,,,
H254-39.vsi - 20x,2d2ef9fc-8ad8-4fc1-8610-b557c293a5a3,FOS,FOS,PH,Polygon,15404.9,6678.6,0.3583,,,
H254-39.vsi - 20x,957cf477-cc56-4a9c-9f9f-599dcd5c350a,FOS,FOS,PH,Polygon,14873.5,6692.3,0.3294,,,
H254-39.vsi - 20x,76ac98cc-934d-410d-978d-448b87a24a19,FOS,FOS,PH,Polygon,15536.1,6700.5,0.3316,,,
H254-39.vsi - 20x,7e44da9d-0094-4210-8b40-c9e94b83515d,FOS,FOS,PH,Polygon,14754.8,6739.9,0.3475,,,
H254-39.vsi - 20x,e3ff5d99-475b-4887-b5bd-bc6e0af6f8f3,FOS,FOS,PH,Polygon,15909.6,6776.5,0.3516,,,
H254-39.vsi - 20x,4a630cb3-84b6-457c-abce-d414f52fe4b7,FOS,FOS,PH,Polygon,15784.1,6785.8,0.3549,,,
H254-39.vsi - 20x,d2c06f18-8bba-46dc-84bc-9f7d3379b07e,FOS,FOS,PH,Polygon,14678.6,6786.4,0.3918,,,
H254-39.vsi - 20x,a04cf725-158c-471e-ad44-642b08e45a5b,FOS,FOS,PH,Polygon,15730.6,6788.2,0.3611,,,
H254-39.vsi - 20x,6c4cc5b2-0fa0-4b1e-bcd9-4755286e00ec,FOS,FOS,PH,Polygon,15773.2,6800,0.3954,,,
H254-39.vsi - 20x,db7a495a-d614-4460-938c-4fe717bf2abe,FOS,FOS,PH,Polygon,14710.1,6945.2,0.3895,,,
H254-39.vsi - 20x,d0677c0b-72a2-485c-a376-dbb827e150a6,FOS,FOS,PH,Polygon,15786.9,6968.5,0.3502,,,
H254-39.vsi - 20x,99f0ef15-945f-403f-b492-1d008ce7f4b9,FOS,FOS,PH,Polygon,14832.8,6971.2,0.3698,,,
H254-39.vsi - 20x,6391c818-61ad-4d47-b6c2-230a0f0e81c0,FOS,FOS,PH,Polygon,15791.3,6976.6,0.397,,,
H254-39.vsi - 20x,3bbd0860-9719-41fa-a0fe-b05f033fa13a,FOS,FOS,PH,Polygon,14969.5,7130.9,0.334,,,
H254-39.vsi - 20x,aeef616d-2c41-48cf-916d-4aa04fa91dc7,FOS,FOS,PH,Polygon,14949.4,7161.1,0.3854,,,
H254-39.vsi - 20x,131be6e1-8943-43e6-be2e-a6ac4d95b68d,FOS,FOS,ATAN,Polygon,21818.7,6732.3,0.3455,,,
H254-39.vsi - 20x,28e9dce6-cc5b-4f5d-98c2-38cd1395ddbc,FOS,FOS,ARC,Polygon,21628.4,7087.5,0.3435,,,
H254-39.vsi - 20x,bc7f8b7b-35ad-4896-b815-b48a9aba1433,FOS,FOS,VMH,Polygon,22429.9,6392.4,0.3525,,,
H254-39.vsi - 20x,33e4ab12-b8c4-464e-a3fd-5457e1990614,FOS,FOS,VMH,Polygon,22078.6,6519.9,0.3344,,,
H254-39.vsi - 20x,209d76d1-a4f9-438b-8cf9-816ab353fad4,FOS,FOS,VMH,Polygon,22143.7,6601.5,0.325,,,
H254-39.vsi - 20x,e0601128-692c-4ee2-a310-53ae5a1edf4e,FOS,FOS,VMH,Polygon,22315.2,6617.4,0.3682,,,
H254-39.vsi - 20x,c452955f-40a8-4d89-8bca-e55508675d61,FOS,FOS,VMH,Polygon,21377.6,6649.9,0.3494,,,
H254-39.vsi - 20x,f15ff23c-6857-48dd-aa89-c84d5018d7fb,FOS,FOS,VMH,Polygon,21929.1,6678.1,0.3567,,,
H254-39.vsi - 20x,307c6486-9202-4746-bdbe-90f8f2dd4459,FOS,FOS,VMH,Polygon,22555.1,6755.1,0.3497,,,
H254-39.vsi - 20x,a35b712c-c22b-4f64-a366-e94ee46fdf0a,FOS,FOS,VMH,Polygon,21445,6804.3,0.3831,,,
H254-39.vsi - 20x,1973f305-d936-4a9c-89d1-5e1186abe51c,FOS,FOS,VMH,Polygon,22251.1,6893.4,0.4667,,,
H254-39.vsi - 20x,a43602e4-d8c9-4afa-9970-1e36c066c6c3,FOS,FOS,DMH,Polygon,21955.2,6138.4,0.3482,,,
H254-39.vsi - 20x,34524187-6ddd-4899-8167-52d75ecae2d0,FOS,FOS,DMH,Polygon,22024.4,6174.5,0.3816,,,
H254-39.vsi - 20x,25f0f6ba-cf39-46b5-afc6-d082ae6fd93c,FOS,FOS,DMH,Polygon,22009.6,6174.5,0.3733,,,
H254-39.vsi - 20x,98138e3b-98f0-46a1-bb1a-bc867d47fef0,FOS,FOS,DMH,Polygon,21598,6307.2,0.3376,,,
H254-39.vsi - 20x,d23abfe0-1d42-4e4c-8300-07892fb7cf6d,FOS,FOS,DMH,Polygon,21638,6325.9,0.3386,,,
H254-39.vsi - 20x,ba47089b-1f8c-4537-a8f1-c645a297acc2,FOS,FOS,DMH,Polygon,21959.9,6341.7,0.3318,,,
H254-39.vsi - 20x,da398091-3a4e-4870-91e0-7414e48ec396,FOS,FOS,DMH,Polygon,21531.1,6366,0.3501,,,
H254-39.vsi - 20x,15454832-c51f-46b9-97ee-30e59d330b4d,FOS,FOS,DMH,Polygon,21437.5,6375.6,0.3852,,,
H254-39.vsi - 20x,77d05486-0b3c-4e7e-a377-e7885f09dc65,FOS,FOS,DMH,Polygon,21485.5,6429.5,0.3405,,,
H254-39.vsi - 20x,c55d3d41-f24c-4453-81fe-595a235d0e9a,FOS,FOS,DMH,Polygon,21959.5,6471.5,0.364,,,
H254-39.vsi - 20x,5993994f-d055-460d-8a3d-baa726887d1b,FOS,FOS,DMH,Polygon,21634.6,6505.7,0.3335,,,
H254-39.vsi - 20x,5cee5a83-a35f-461d-9ac8-97cdd780df00,FOS,FOS,DMH,Polygon,21231.8,6512.2,0.4409,,,
H254-39.vsi - 20x,8cc4628e-610a-4e2f-a733-73efed40e7e2,FOS,FOS,DMH,Polygon,21709.2,6558.2,0.345,,,
H254-39.vsi - 20x,a4bd15fe-ad50-4279-ad9a-9725c439bba2,FOS,FOS,DMH,Polygon,21722.5,6627.8,0.3308,,,
H254-39.vsi - 20x,5cc70a0c-a0ce-48c1-a326-db0cde639d4f,FOS,FOS,DMH,Polygon,21763,6737.4,0.5002,,,
H254-39.vsi - 20x,725d504f-9262-4317-8fd4-ccb9237639b7,FOS,FOS,PH,Polygon,21887.5,5293.6,0.3769,,,
H254-39.vsi - 20x,2b8b5ca2-e268-46f8-a92d-88607317d51e,FOS,FOS,PH,Polygon,21918,5296.1,0.3627,,,
H254-39.vsi - 20x,036769d9-cced-4696-8463-e535469a37f9,FOS,FOS,PH,Polygon,22005.2,5313.7,0.3617,,,
H254-39.vsi - 20x,7905e064-9fc0-457a-a63a-bdd302fe44de,FOS,FOS,PH,Polygon,22040.8,5337.6,0.3695,,,
H254-39.vsi - 20x,b064f56d-aee5-442d-b5ae-e84132a415e1,FOS,FOS,PH,Polygon,21242,5363.7,0.3601,,,
H254-39.vsi - 20x,1c7d307f-1d2d-44e4-9bfc-bc256940420b,FOS,FOS,PH,Polygon,22080.6,5371.4,0.345,,,
H254-39.vsi - 20x,fae213a9-ef97-4143-9427-f9a0a058313f,FOS,FOS,PH,Polygon,21351.1,5441.3,0.3462,,,
H254-39.vsi - 20x,aa4e53d7-b700-42d3-9f1c-d1f493737e12,FOS,FOS,PH,Polygon,21250.9,5490.6,0.3836,,,
H254-39.vsi - 20x,49e9601b-8f29-4216-b871-4124c399b370,FOS,FOS,PH,Polygon,21182.5,5495.7,0.3531,,,
H254-39.vsi - 20x,b9724673-f7f2-40e6-8980-becb1a74492e,FOS,FOS,PH,Polygon,21501.8,5504.2,0.4893,,,
H254-39.vsi - 20x,fe767c5f-5791-43cb-bbaf-675321a9d25e,FOS,FOS,PH,Polygon,22083.7,5611.2,0.3693,,,
H254-39.vsi - 20x,83d91a0e-f8c3-4b8a-bd9b-06027eb29cd7,FOS,FOS,PH,Polygon,22227,5615.6,0.3563,,,
H254-39.vsi - 20x,e023e50a-d26d-4d3f-a684-ade1ffe27b04,FOS,FOS,PH,Polygon,22181.3,5616.3,0.3762,,,
H254-39.vsi - 20x,7250c576-90a6-4866-a2d8-3dc084f52274,FOS,FOS,PH,Polygon,21944.1,5645.3,0.3572,,,
H254-39.vsi - 20x,2bd011db-823d-4b33-80a2-c1687674d6ee,FOS,FOS,PH,Polygon,21539.9,5649.3,0.3678,,,
H254-39.vsi - 20x,7ab5fdeb-e076-4304-a1b9-e0fe59c0b766,FOS,FOS,PH,Polygon,21139.6,5652,0.4272,,,
H254-39.vsi - 20x,7f9d6238-dc1a-4a98-b23c-5665932f9ceb,FOS,FOS,PH,Polygon,21535.1,5656.9,0.3451,,,
H254-39.vsi - 20x,75f62178-851b-4d6a-be48-b41f04ecf421,FOS,FOS,PH,Polygon,21093.2,5668.3,0.3678,,,
H254-39.vsi - 20x,edefe937-cbc6-41ae-b40b-4fc0a6ff6126,FOS,FOS,PH,Polygon,21322.7,5700.1,0.3356,,,
H254-39.vsi - 20x,eb8a982a-4a1f-4b05-b7f0-d17dde19852f,FOS,FOS,PH,Polygon,22213.8,5713.7,0.3795,,,
H254-39.vsi - 20x,86cdabd0-c152-48e6-92e1-ee19772723dd,FOS,FOS,PH,Polygon,21810,5713.9,0.3689,,,
H254-39.vsi - 20x,05be2e67-d015-4a88-82f4-8775a8210a9e,FOS,FOS,PH,Polygon,21319.1,5715.8,0.3949,,,
H254-39.vsi - 20x,f4e97ad9-4f80-47c1-a9f0-c180c1b36a9b,FOS,FOS,PH,Polygon,21115.2,5717.3,0.3301,,,
H254-39.vsi - 20x,450cb02b-7016-448b-a970-72a74d817ce1,FOS,FOS,PH,Polygon,21977.5,5738.2,0.3698,,,
H254-39.vsi - 20x,4ad3a5e6-453b-499a-9ae8-db98f5263e99,FOS,FOS,PH,Polygon,21192.1,5772.7,0.3402,,,
H254-39.vsi - 20x,ca379513-ed87-4942-aee8-86fa501c064f,FOS,FOS,PH,Polygon,21315.6,5792.5,0.3825,,,
H254-39.vsi - 20x,339bc194-40cb-415a-8d83-78d6f5a11dfe,FOS,FOS,PH,Polygon,21255.6,5795.3,0.3303,,,
H254-39.vsi - 20x,b10eea8b-a33a-48af-86f4-874c59735349,FOS,FOS,PH,Polygon,21151.8,5838.4,0.3728,,,
H254-39.vsi - 20x,18bbe1b0-366d-466d-84ad-71afa7530095,FOS,FOS,PH,Polygon,21078.8,5841.3,0.5792,,,
H254-39.vsi - 20x,93478917-1e84-4089-aff0-a42979aa8c48,FOS,FOS,PH,Polygon,21373.9,5869.5,0.336,,,
H254-39.vsi - 20x,ee52e769-ec41-44c2-a378-78e0e493bd98,FOS,FOS,PH,Polygon,21410,5870.9,0.3808,,,
H254-39.vsi - 20x,d6dcbe03-ac49-4f9f-a6c9-ca9614d7403a,FOS,FOS,PH,Polygon,21174.6,5871,0.3456,,,
H254-39.vsi - 20x,c626e4e8-97ce-484c-bf07-b0a77ce8a987,FOS,FOS,PH,Polygon,21519.8,5936.3,0.3232,,,
H254-39.vsi - 20x,a7cca910-d041-4743-904a-d6277a62e33a,FOS,FOS,PH,Polygon,21511.3,5956.4,0.3714,,,
H254-39.vsi - 20x,432a0275-44d6-4455-ab9b-23d0713acd2d,FOS,FOS,PH,Polygon,21380,5977.8,0.3436,,,
H254-39.vsi - 20x,9942a4de-cd57-4616-b1e5-7eb03dea0e15,FOS,FOS,PH,Polygon,21353.3,5985,0.347,,,
H254-39.vsi - 20x,222eb3e3-7dbd-4fe0-bbc0-b83d9b5696a8,FOS,FOS,PH,Polygon,21337.7,6055.3,0.3557,,,
H254-39.vsi - 20x,75d2b865-cc3c-4ca0-961d-a11ab13a929f,FOS,FOS,PH,Polygon,21146.5,6082.6,0.3909,,,
H211-45.vsi - 20x,d13668af-1806-4a96-a856-4143be428fc2,FOS,FOS,PT,Polygon,4484.7,10684.4,0.4873,,,
H211-45.vsi - 20x,77683eb7-7734-4a69-9eca-d7e1a2c589ee,FOS,FOS,PT,Polygon,4477.7,10685.8,0.4051,,,
H211-45.vsi - 20x,6bd061eb-4acb-4279-b52d-1c226287d99a,FOS,FOS,PT,Polygon,4300,10690.6,0.5537,,,
H211-45.vsi - 20x,2c7defa5-30fa-4905-9b6b-30623e98a7ef,FOS,FOS,ME,Polygon,4352.4,10434.2,0.4668,,,
H211-45.vsi - 20x,29f19d14-1ac1-421c-810e-bed2592cefa5,FOS,FOS,BTAN,Polygon,4660.3,10300,0.4803,,,
H211-45.vsi - 20x,056f25ea-cffb-43e4-a458-f50596e04321,FOS,FOS,VMH,Polygon,4311.1,9794.5,0.7626,,,
H211-45.vsi - 20x,7a88aaed-8e9b-4a5e-9346-b85ce8b66a35,FOS,FOS,VMH,Polygon,3734.9,9839.6,0.4511,,,
H211-45.vsi - 20x,9535d71b-1d4d-4fc7-9091-446ca7ca23ce,FOS,FOS,DMH,Polygon,4943.9,9424.2,0.4208,,,
H211-45.vsi - 20x,60842821-8e69-4b87-9428-3c9e813c09e7,FOS,FOS,DMH,Polygon,4155.5,9543.2,0.4003,,,
H211-45.vsi - 20x,31aa6600-9789-4219-a668-bba9ddab7d57,FOS,FOS,DMH,Polygon,4895.9,9673.1,0.3306,,,
H211-45.vsi - 20x,0efd0856-1b75-4312-a88a-1204c28413bc,FOS,FOS,DMH,Polygon,4743.6,9728.2,0.4029,,,
H211-45.vsi - 20x,c324fb2a-b975-4c78-ad9d-0c0e94fe367e,FOS,FOS,PH,Polygon,4832.8,8460.4,0.3506,,,
H211-45.vsi - 20x,52d75851-53e0-4f34-9443-c20df0f4f71d,FOS,FOS,PH,Polygon,4843,8472.2,0.3559,,,
H211-45.vsi - 20x,0dfeefa6-039d-4a79-9139-974219ba62ff,FOS,FOS,PH,Polygon,4312.4,8552.6,0.355,,,
H211-45.vsi - 20x,9cfd0912-fe8b-4c45-a9f6-8a8c3c4a5664,FOS,FOS,PH,Polygon,4288,8560.1,0.3461,,,
H211-45.vsi - 20x,18b5d8a1-aae7-4fbc-94eb-f730ffa9ae24,FOS,FOS,PH,Polygon,4118.8,8613.7,0.3877,,,
H211-45.vsi - 20x,5239dd7b-f729-43d7-adf7-1087679ffde2,FOS,FOS,PH,Polygon,4996.1,8695,0.4116,,,
H211-45.vsi - 20x,96eb10a0-9510-4935-8293-53460f7502f9,FOS,FOS,PH,Polygon,4153.3,8786.4,0.4798,,,
H211-45.vsi - 20x,0a1019b8-9050-4fe5-b8a1-ab47489818c6,FOS,FOS,PH,Polygon,4433,8804.9,0.3361,,,
H211-45.vsi - 20x,959991a5-43d1-4663-a035-235f9e22d6c2,FOS,FOS,PH,Polygon,4277.7,8872.3,0.3506,,,
H211-45.vsi - 20x,3efbccba-0bce-4883-a195-9867aea37995,FOS,FOS,PH,Polygon,4828.8,9033.5,0.3425,,,
H211-45.vsi - 20x,ca712b61-7ec2-45b4-8ba2-990f81bd9442,FOS,FOS,PH,Polygon,4807.5,9099.9,0.3435,,,
H211-45.vsi - 20x,fa9c160f-8ef6-4d17-ba70-dceadb1ec232,FOS,FOS,PT,Polygon,13443.3,9903.9,0.3867,,,
H211-45.vsi - 20x,d81ffb07-4fb6-49d5-a7b9-398f1286bc8c,FOS,FOS,PT,Polygon,13893.1,10167.4,0.3554,,,
H211-45.vsi - 20x,cbbe20f7-aa84-4216-9501-9869da0caa31,FOS,FOS,ME,Polygon,13607.8,9941.8,0.3865,,,
H211-45.vsi - 20x,40107a02-40f2-45a3-8fe7-2142cbbec9e6,FOS,FOS,ME,Polygon,13657.8,9972.7,0.4646,,,
H211-45.vsi - 20x,c9c9f9c3-9098-480c-938c-290b38a5cd0c,FOS,FOS,ATAN,Polygon,13655.8,9093.3,0.3761,,,
H211-45.vsi - 20x,28ce37cc-7659-4733-8a59-f58aa3233566,FOS,FOS,VMH,Polygon,13869.9,9267.1,0.4243,,,
H211-45.vsi - 20x,be6dd700-38a3-404a-8d1d-7520bbc14b89,FOS,FOS,VMH,Polygon,13183.5,9296.3,0.4939,,,
H211-45.vsi - 20x,d8535954-2063-4e68-840e-cafdc77bfce8,FOS,FOS,ARCx05,Polygon,13958.6,9754.4,1.8876,,,
H211-45.vsi - 20x,332b2440-ba65-4249-a636-2a7284ca23a4,FOS,FOS,DMH,Polygon,13341.6,8847.1,0.4137,,,
H211-45.vsi - 20x,3dce9e85-64cd-4663-8223-2f9419ff88ad,FOS,FOS,DMH,Polygon,13329.9,8905.8,0.3525,,,
H211-45.vsi - 20x,fe060d7f-d887-4f17-a6fd-e046b53ce33e,FOS,FOS,DMH,Polygon,13122.7,8925.9,0.3616,,,
H211-45.vsi - 20x,1b2365b6-12e2-4a71-9dfe-23e692419adf,FOS,FOS,DMH,Polygon,13194.2,8994.9,0.3517,,,
H211-45.vsi - 20x,eae8a809-dcd4-42cf-b16b-4759e9300bb2,FOS,FOS,PH,Polygon,13719.2,8106.4,0.4112,,,
H211-45.vsi - 20x,0859ca09-220a-478a-83fa-14fb8887f055,FOS,FOS,PH,Polygon,13532.4,8119.9,0.3703,,,
H211-45.vsi - 20x,c3892b00-b1b9-4043-ba67-0d7a8fcf614c,FOS,FOS,PH,Polygon,13931.3,8137,0.3851,,,
H211-45.vsi - 20x,cb2509c6-9596-4c31-ba14-e517781ecbcb,FOS,FOS,PH,Polygon,13709.2,8166,0.3442,,,
H211-45.vsi - 20x,e18e52fb-55f0-4fb7-a42e-bb29abff6c9b,FOS,FOS,PH,Polygon,13519.3,8226.3,0.365,,,
H211-45.vsi - 20x,8d6a6502-0402-44da-bc00-46d034b8af5f,FOS,FOS,PH,Polygon,13344.6,8355.4,0.3511,,,
H211-45.vsi - 20x,7f4e514e-2f4f-4789-8887-1a9a9c4f3142,FOS,FOS,PH,Polygon,13456.6,8371.3,0.3834,,,
H211-45.vsi - 20x,0c81fb64-169f-4f61-afc5-b69396f7315f,FOS,FOS,PH,Polygon,14146.1,8398.9,0.8034,,,
H211-45.vsi - 20x,a4b3884a-7e94-431e-a2c7-983ab3643fad,FOS,FOS,PH,Polygon,13759.9,8409.4,1.0355,,,
H211-45.vsi - 20x,a0c7d694-375c-4d90-a8df-84b1a925b6a2,FOS,FOS,PH,Polygon,13413.1,8419.8,0.3669,,,
H211-45.vsi - 20x,feae88cf-9f9f-41c5-9f0c-ba59de6ee836,FOS,FOS,PH,Polygon,13532.4,8427.4,0.381,,,
H211-45.vsi - 20x,0fe414bf-3e8e-44a1-94fc-53cad3dbb10c,FOS,FOS,PH,Polygon,13363.6,8427.6,0.365,,,
H211-45.vsi - 20x,42f7557b-7163-48f5-b5a7-30b6837a755d,FOS,FOS,PH,Polygon,13347,8542,0.375,,,
H211-45.vsi - 20x,b7e43ef0-f4f9-4b3c-a39e-5b245d8d3cfd,FOS,FOS,PH,Polygon,14157.5,8566.5,0.3604,,,
H211-45.vsi - 20x,4c4bfcbb-4df1-469a-8d92-50dfe21c722c,FOS,FOS,PH,Polygon,13584.7,8643.8,0.3549,,,
H211-45.vsi - 20x,26a1b51a-8d68-4e6c-a957-7d3c9b41fc49,FOS,FOS,PH,Polygon,14074.1,8683.9,0.36,,,
H211-45.vsi - 20x,270368ee-fed4-4c7b-9a9c-f1686f844990,FOS,FOS,PH,Polygon,13119.6,8811.9,0.4068,,,
H211-45.vsi - 20x,11a05bc0-d30c-404d-be31-bd0fe7727269,FOS,FOS,PH,Polygon,21898.2,7185.1,0.3806,,,
H211-45.vsi - 20x,1cf85d91-fd47-49d6-bd6d-ac81eb090af9,FOS,FOS,PH,Polygon,21256,7258.6,0.3913,,,
H211-45.vsi - 20x,a2262a9c-9378-4b59-a6cb-a6f0ec3404b6,FOS,FOS,PH,Polygon,21242.2,7292,0.3791,,,
H211-45.vsi - 20x,e998608b-d4a8-4262-9c20-62763a97b8bb,FOS,FOS,PH,Polygon,21377.7,7443.9,0.3904,,,
H211-45.vsi - 20x,a05c3cfe-6143-470e-b58b-9339e97e7b60,FOS,FOS,PH,Polygon,22037.7,7523.8,0.3651,,,
H211-45.vsi - 20x,f16da2e7-7ea9-44c7-afa4-a673196dcc5e,FOS,FOS,PH,Polygon,21386.9,7622.3,0.3437,,,
H211-45.vsi - 20x,9947d236-7b87-4510-8353-7a036f3d42b3,FOS,FOS,PH,Polygon,21364.2,7649.7,0.3682,,,
H211-45.vsi - 20x,4c515a07-2159-4174-8b26-709c6e4fd66e,FOS,FOS,PH,Polygon,21606.1,7673.7,0.3575,,,
H211-45.vsi - 20x,23f0084b-702d-4ea5-a51c-b9d4c18e5079,FOS,FOS,PH,Polygon,21795.4,7729.7,0.3573,,,
H211-45.vsi - 20x,8c7ca039-7e0f-45f7-b14e-1bf662bafcca,FOS,FOS,PH,Polygon,22005.2,7743.6,0.3221,,,
H211-45.vsi - 20x,9d68cc0c-da5f-42b7-b79d-ce5de68c4879,FOS,FOS,PH,Polygon,21373.3,7893.5,0.3748,,,
H211-45.vsi - 20x,8a39d47b-1b1a-4099-b472-84627b20abf9,FOS,FOS,DMH,Polygon,22004.7,7937.5,0.3326,,,
H211-45.vsi - 20x,61c3ff52-99c4-4ad3-9c09-bbafa50171e7,FOS,FOS,DMH,Polygon,21998.5,7938,0.3378,,,
H211-45.vsi - 20x,e111dc52-7701-46fe-a62b-6f70570acadb,FOS,FOS,DMH,Polygon,22180.6,8133.6,0.3501,,,
H211-45.vsi - 20x,7f9a8f88-4b48-4656-8eb3-4b9e26850eb4,FOS,FOS,DMH,Polygon,21601.8,8218.9,0.3521,,,
H211-45.vsi - 20x,e04c032d-ff0d-4934-a2e1-09fb1812e0d7,FOS,FOS,VMH,Polygon,22269.5,8279.2,0.3328,,,
H211-45.vsi - 20x,7e71072f-04fe-4721-a4b1-53f8448c3337,FOS,FOS,VMH,Polygon,21079.4,8407.1,0.3959,,,
H211-45.vsi - 20x,97f8a924-53e8-4431-97b8-9a70d9306483,FOS,FOS,VMH,Polygon,21163.4,8594.6,0.2989,,,
H211-45.vsi - 20x,e799ef65-9ad0-4e75-8957-08eb3fc208eb,FOS,FOS,VMH,Polygon,20749.3,8647,0.3533,,,
H211-45.vsi - 20x,1399ce61-8694-4f8d-b468-8e137dd151b2,FOS,FOS,VMH,Polygon,21044.7,8699.1,0.3879,,,
H211-45.vsi - 20x,c39d8661-9a49-4920-89e2-6c7d129f1f96,FOS,FOS,VMH,Polygon,21660.5,8616,0.4377,,,
H211-45.vsi - 20x,8fc7067b-521e-424e-b385-809cfb7d7073,FOS,FOS,VMH,Polygon,21541.8,8657.6,0.3891,,,
H211-45.vsi - 20x,43d89dfd-7a18-4f38-9971-d7c12c3f09d3,FOS,FOS,VMH,Polygon,21476.7,8677.8,0.4817,,,
H211-45.vsi - 20x,54c7af5b-3133-4e1f-b2a1-feb3bed422e9,FOS,FOS,VMH,Polygon,21259,8773,0.4425,,,
H211-45.vsi - 20x,6f3899bc-a887-4b4b-8a33-f47744fa1400,FOS,FOS,VMH,Polygon,21598.1,8868.6,0.6335,,,
H211-45.vsi - 20x,6de30f65-785c-4125-a816-1822691f299e,FOS,FOS,VMH,Polygon,21574.9,8894.4,0.5855,,,
H211-45.vsi - 20x,f97c4204-40db-4eac-902d-fbc35b1d78b3,FOS,FOS,VMH,Polygon,22009.5,8896,0.3902,,,
H211-45.vsi - 20x,df8771a5-1a10-4461-ba90-e2e1166b81b5,FOS,FOS,VMH,Polygon,21301.7,8899,0.4249,,,
H211-45.vsi - 20x,bf167531-fa4e-41b8-969d-619c727f4b5d,FOS,FOS,VMH,Polygon,22273.2,8914,0.3903,,,
H211-45.vsi - 20x,6575d38d-aae8-4fff-ab7d-811e1d9450de,FOS,FOS,VMH,Polygon,21511.6,8915.6,0.4022,,,
