Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,DAB-Thesholder: FOS area µm^2,ROI: 1.00 µm per pixel: OD Sum: Mean,ROI: 1.00 µm per pixel: OD Sum: Std.dev.,ROI: 1.00 µm per pixel: OD Sum: Min,ROI: 1.00 µm per pixel: OD Sum: Max,MIDLOW-SENS-FOS-thersholder: FOS area µm^2,DAB_FOS_LOWSENS: FOS area µm^2,DAB_Thresh_Very LOW SENS: FOS area µm^2,DAB-Thresholder_1: FOS area µm^2,Manual_DAB: FOS area µm^2,Num Detections,Num FOS,Area µm^2,Perimeter µm,Classifier: FOS area µm^2,PC_1: FOS area µm^2,ROI: 2.00 µm per pixel: OD Sum: Mean,ROI: 2.00 µm per pixel: OD Sum: Std.dev.,ROI: 2.00 µm per pixel: OD Sum: Min,ROI: 2.00 µm per pixel: OD Sum: Max
H275-1.vsi - 20xPOA,8fb2885e-623d-436d-9b05-db8629a99bb7,cp,,Image,Geometry,27291.1,4351.4,10.3275,0.2541,0.0088,0.2223,0.4612,,6.22,0,0,,0,0,224090.2,4723.1,,,,,,
H275-1.vsi - 20xPOA,f35d35c4-d321-411b-9497-37e8a75d710c,cp,,Image,Polygon,35142.5,3633.1,22.5328,0.2487,0.0078,0.2163,0.4042,,1.2909,0,0,,0,0,253724.9,3855.5,,,,,,
H275-1.vsi - 20xPOA,e0129de0-0a80-4127-95e0-782c33430b1d,AVPE,,Image,Geometry,36245.7,8577.5,522.4789,0.2554,0.0133,0.2163,1.5029,,603.2238,23.9411,76.987,,2,2,704996.1,5197.6,,,,,,
H275-1.vsi - 20xPOA,b50fa8a0-d23b-408b-9b48-f6830b7fdc5c,MnPO,,Image,Polygon,36232.8,7659.8,8.9192,0.2554,0.0081,0.2163,0.5725,,28.2834,0,2.3472,,0,0,307478.7,2391.6,,,,,,
H275-1.vsi - 20xPOA,d2275771-af25-4bfc-9e04-2bb58e09bcbf,BNST,,Image,Geometry,36251.7,6773,8.9192,0.2524,0.008,0.2163,0.5938,,21.0072,0,0.9389,,0,0,186990.8,2168.3,,,,,,
H275-1.vsi - 20xPOA,b764a2c6-bb66-4eff-8942-ebe4343fd8d2,LSV,,Image,Geometry,36192.5,5930.7,13.1441,0.2539,0.009,0.2223,0.6571,,32.9778,0,2.3472,,0,0,527426.8,4139.8,,,,,,
H278-303.vsi - 20xPOA,096878ea-ee5f-4ca5-81b7-e6e5145f8c18,AVPE,,Image,Geometry,3822.2,7741.8,3975.6279,0.2454,0.0098,0.2063,1.3535,,613.3167,14.5524,4837.0376,,59,59,735125,5189.4,,,,,,
H278-303.vsi - 20xPOA,e4b67290-75b8-44f3-bf8e-84a2f3e25d15,MnPO,,Image,Polygon,3896.3,6808.4,841.2239,0.2436,0.0084,0.1924,0.6741,,245.5144,0,1037.9164,,15,15,332747.9,2595.2,,,,,,
H278-303.vsi - 20xPOA,9a97b676-31b3-4ce6-93f2-625746c945ec,BNST,,Image,Geometry,3979.4,6167.7,1405.9518,0.248,0.0118,0.2103,0.69,,270.7466,0,1657.5679,,23,23,194980.3,2418.3,,,,,,
H278-303.vsi - 20xPOA,097ad116-4a35-4a42-8e5f-eecfc03a8935,LSV,,Image,Geometry,3821.9,5623,1179.6851,0.2447,0.0072,0.2143,0.5086,,125.5738,0,1373.0914,,19,19,522971.7,4233.3,,,,,,
H278-303.vsi - 20xPOA,60fdc4fe-aa93-4758-88c1-f59638aac5a6,cg,,Image,Rectangle,4174.7,2187.7,846.3877,0.2475,0.007,0.2123,0.4685,,80.7428,0,1181.0934,,24,24,504864.5,2875,,,,,,
H278-303.vsi - 20xPOA,27a619ee-528c-4939-919e-241820532c07,cg,,Image,Rectangle,33822.5,2444,3569.5684,0.255,0.0115,0.2183,2.2621,,440.7993,14.5524,4891.0225,,73,73,504864.5,2875,,,,,,
H278-303.vsi - 20xPOA,40e872b9-0e8f-4416-993c-7d37f54a6eba,cg,,Image,Rectangle,19386.1,1484.1,2192.7214,0.2514,0.0089,0.2123,0.539,,573.4147,0,2625.0693,,28,28,504864.5,2875,,,,,,
H278-303.vsi - 20xPOA,14cf3af3-664c-48a2-b1d2-c8d9d2869efa,LSV,,Image,Geometry,11768.4,5581.8,1827.5026,0.2485,0.0097,0.2123,1.6027,,331.6557,18.7773,2091.324,,34,34,522971.7,4233.3,,,,,,
H278-303.vsi - 20xPOA,d2d717d1-f937-42d4-8bd1-04eba71fa567,BNST,,Image,Geometry,11829.4,6254.4,738.8875,0.2493,0.0115,0.2123,0.7277,,208.5464,62.4346,823.3854,,14,14,194980.3,2418.3,,,,,,
H278-303.vsi - 20xPOA,26123786-68be-475e-8efd-b49223843ed9,dMPO,,Image,Rectangle,5037.2,6908.3,433.7561,0.245,0.0067,0.2123,0.481,,101.5153,0,521.54,,10,10,508086.2,2921.5,,,,,,
H278-303.vsi - 20xPOA,58a783f0-64d0-423a-9954-4b784c471c70,vMPO,,Image,Rectangle,5290.7,7760.7,130.0329,0.2462,0.0063,0.2123,0.3834,,42.2491,0,203.2645,,5,5,508086.2,2921.5,,,,,,
H278-303.vsi - 20xPOA,9bbd330f-7acf-4f21-a2f8-75cf45c4f40a,dMPO,,Image,Rectangle,10314,7135.8,332.828,0.2457,0.0064,0.2143,0.3677,,4.6943,0,373.6686,,6,6,508086.2,2921.5,,,,,,
H278-303.vsi - 20xPOA,104cfe96-0b4a-4c7d-8457-c48b269ee260,vMPO,,Image,Rectangle,25862.4,8284.1,5740.6958,0.2611,0.0137,0.2243,0.9952,,683.8492,49.2905,7279.4971,,119,119,508086.2,2921.5,,,,,,
H278-303.vsi - 20xPOA,91bc3195-bb02-4c79-8473-b07ceca74a97,dMPO,,Image,Rectangle,25826.5,7421.2,6792.6953,0.2609,0.0128,0.2183,0.7637,,770.46,2.3472,9074.1396,,142,142,508086.2,2921.5,,,,,,
H278-303.vsi - 20xPOA,7449ff2e-a5bf-4de1-8f9b-3cfa32eeb576,vMPO,,Image,Rectangle,10278.3,7991.2,152.0963,0.2481,0.0066,0.2123,0.3813,,0,0,171.343,,6,6,508086.2,2921.5,,,,,,
H278-303.vsi - 20xPOA,3e71b3b8-6265-4cb6-ae20-e9e03db9a65e,MnPO,,Image,Geometry,11840,7179.5,435.1644,0.2452,0.0074,0.2102,0.4064,,0,0,518.254,,15,15,300073.9,2350.9,,,,,,
H278-303.vsi - 20xPOA,5a19ed82-a1ea-4aa8-b559-abaa07e26b13,AVPE,,Image,Geometry,11634.7,8191.5,3825.4094,0.2462,0.0095,0.2103,0.7144,,331.1863,18.3079,4201.8945,,62,62,709497.1,4684.1,,,,,,
H298-7.vsi - 20xPOA,96bc957f-8b4c-497b-a596-23a427a9df31,BNST,,Image,Geometry,12842.2,6048.2,4534.2529,0.2954,0.0583,0.2304,3.3886,,8568.4766,1859.4241,3760.1582,,17,17,399199.1,3400.8,,,,,,
H298-7.vsi - 20xPOA,c6ddc150-eb57-4e5b-b85a-ea11c1b591fe,LSV,,Image,Geometry,12700.6,5379.8,1250.1,0.2868,0.0227,0.2183,3.3411,,3849.3657,153.5046,899.903,,4,4,471006.4,3818.1,,,,,,
H298-7.vsi - 20xPOA,987c1df5-7fe7-4bc8-8b21-dfd0615c0df2,OVLT,,Image,Polygon,13346.6,8319,3380.8564,0.3282,0.0966,0.2406,1.7255,,5892.229,1206.9122,2849.4583,,12,12,40461.5,903.46,,,,,,
H298-7.vsi - 20xPOA,efe82853-a51c-4cf6-8170-2b153bbba9b6,AVPEx05,,Image,Polygon,13442.6,8103.5,1093.7788,0.289,0.0276,0.2304,2.7423,,3194.5042,279.782,865.6344,,5,5,344497.2,3140.7,,,,,,
H298-7.vsi - 20xPOA,59a18011-0416-4f26-91e5-dad45d0a2fa1,cp,,Image,Polygon,10541.5,3740.9,128983.75,0.5142,0.3581,0.1983,6.9186,,153311.7812,78310.8125,120319.8984,,128,128,270982.2,6312.9,,,,,,
H298-7.vsi - 20xPOA,0fa32d4c-e87c-4b74-b07f-379c2a4dfce4,cp,,Image,Geometry,7344.8,3223.4,186064.9219,0.4444,0.2364,0.2223,7.2196,,234751.8125,94260.2656,168000.2031,,260,260,449908.3,8959.6,,,,,,
H298-7.vsi - 20xPOA,c1d01be1-c796-49f8-bca1-c7300dfcf6c0,BNST,,Image,Geometry,4751.8,6088.2,6314.3433,0.3064,0.1017,0.2468,5.9892,,11529.4375,2941.9365,5444.0142,,31,31,229075.4,2629.4,,,,,,
H298-7.vsi - 20xPOA,9bba3e7e-d24e-4797-a04b-327dd87f024b,AVPE,,Image,Geometry,5437.6,8099.2,1244.4668,0.2844,0.0204,0.2406,1.3924,,4016.3672,167.1181,873.6148,,3,3,639744.6,5101.4,,,,,,
H298-7.vsi - 20xPOA,770cfe6c-4de6-404a-93c5-0ce2f23d6d91,MnPO,,Image,Geometry,5305.5,6921.5,676.4529,0.2891,0.0229,0.2468,1.4512,,2564.7573,204.2034,545.0117,,4,4,297979.3,4642.6,,,,,,
H298-7.vsi - 20xPOA,e90230dc-1679-41b5-827b-fc56d8e1b8e8,LSV,,Image,Geometry,4998.1,5477,754.8482,0.2799,0.0168,0.2427,1.2961,,2346.822,175.5679,584.4441,,2,2,461357.7,3760.9,,,,,,
H298-7.vsi - 20xPOA,2d5db8ee-cd41-477c-afb1-9592e0a57577,cg,,Image,Rectangle,3722.8,1678.5,105.153,0.2849,0.012,0.2366,0.7156,,1031.8177,1.4083,77.4564,,0,0,503679.6,2859.2,,,,,,
H298-7.vsi - 20xPOA,354918f3-1102-4581-883b-95d130b01954,cg,,Image,Rectangle,11319.2,1540.1,78.8647,0.287,0.0117,0.2489,0.8095,,574.1188,0.4694,60.0874,,0,0,503679.6,2859.2,,,,,,
H298-7.vsi - 20xPOA,8b449d3e-b541-42ac-b181-f9bc7ffaa8f6,cg,,Image,Rectangle,18022.5,957.33,80.273,0.2946,0.0138,0.2468,0.6515,,576.3486,0,57.2708,,0,0,503679.6,2859.2,,,,,,
H298-7.vsi - 20xPOA,87d2ea41-3ff7-4260-938f-5b9e87833b3f,cp,,Image,Geometry,22835.5,2834.1,267008.3125,0.6977,0.6739,0.2345,7.2196,,323234.1875,163716.1562,249695.1562,,250,250,461647.9,12050.8,,,,,,
H298-7.vsi - 20xPOA,cab0df5f-55d7-4673-a1b6-ef7a431e9614,OVLT,,Image,Polygon,20829.5,7560.5,3004.8406,0.3594,0.1258,0.2489,1.5112,,5162.0229,1111.6173,2537.2852,,10,10,18722.4,579.23,,,,,,
H298-7.vsi - 20xPOA,cb17fc31-6327-4b80-8984-738163e29ef2,AVPE,,Image,Geometry,20888.8,7406.5,2287.0774,0.2906,0.0252,0.2163,1.7172,,7292.5527,442.6753,1813.889,,8,8,679270.4,5660.2,,,,,,
H298-7.vsi - 20xPOA,f2af2402-77a4-4b59-a284-d87a9080be97,MnPO,,Image,Geometry,20652.5,6319.5,146.9325,0.2871,0.0188,0.2043,1.0177,,1214.8973,15.4913,92.9477,,1,1,247371.4,3351.5,,,,,,
H298-7.vsi - 20xPOA,a3d29775-28f6-42c9-a086-da45b7f83c8e,dMPO,,Image,Rectangle,19521.3,6730.1,2351.3899,0.3185,0.0465,0.2365,3.1602,,15059.7041,653.9202,2012.4592,,9,9,364630.7,2439.9,,,,,,
H298-7.vsi - 20xPOA,7efe5213-4243-4168-9746-01ee00e70581,dMPO,,Image,Rectangle,12152,7286.5,925.7219,0.3049,0.0292,0.2365,1.5406,,7619.9839,240.3497,721.0491,,3,3,364630.7,2439.9,,,,,,
H298-7.vsi - 20xPOA,77ffebc4-d427-4f42-9511-7287df9e59dd,dMPO,,Image,Rectangle,6570.4,7447.5,643.5926,0.2993,0.0227,0.2447,0.9744,,4485.9194,99.9892,482.1077,,1,1,364630.7,2439.9,,,,,,
H298-7.vsi - 20xPOA,d5d52b85-fefc-4c10-89e6-c32abdf644d1,vMPO,,Image,Rectangle,11830.7,8060.7,1225.2201,0.316,0.0348,0.2386,1.1348,,17130.6172,53.9848,893.8004,,2,2,364630.7,2439.9,,,,,,
H298-7.vsi - 20xPOA,e0a347f2-6241-416d-b29f-56d39f8fd321,vMPO,,Image,Rectangle,6762.2,8141.2,245.5134,0.3012,0.0208,0.2406,0.8484,,2573.7939,18.3079,157.2601,,0,0,364630.7,2439.9,,,,,,
H298-7.vsi - 20xPOA,3dfc96c9-469f-4d52-8c83-83a0381f1bf0,vMPO,,Image,Rectangle,22101.3,7433.1,462.3915,0.3072,0.0287,0.2406,3.0537,,6439.8247,103.7447,411.6927,,1,1,364630.7,2439.9,,,,,,
H298-7.vsi - 20xPOA,565f085e-9bc7-4055-a59e-993a2aff0d44,BNST,,Image,Geometry,20293.1,5671,341.7472,0.2869,0.0196,0.2304,1.3569,,719.2916,73.701,277.4349,,2,2,184819.3,2155.6,,,,,,
H298-7.vsi - 20xPOA,80ef2727-6742-47dc-83fc-a73dd9b697bf,LSV,,Image,Geometry,20301.8,4922.7,3528.7278,0.294,0.0383,0.1768,2.0885,,8158.6602,1108.8007,2923.6287,,13,13,616732.1,4153.6,,,,,,
H300-1.vsi - 20xPOA,0c4d9fe8-7fa5-4767-9a82-11f9c67e17eb,OVLT,,Image,Polygon,13973.6,10369.3,1293.2878,0.2934,0.062,0.2407,2.0421,,,319.2144,822.4466,,9,9,37081.6,824.22,,,,,,
H300-1.vsi - 20xPOA,a3d1e61b-c277-42e7-a347-858b7a64a139,AVPE,,Image,Polygon,13953.4,10143.9,906.4751,0.275,0.0144,0.2304,1.3711,,,161.9544,492.4352,,9,9,637842.2,3702.4,,,,,,
H300-1.vsi - 20xPOA,c6b465b9-695b-4610-905d-5bea99fa6371,MnPO,,Image,Polygon,14170.7,9182.7,227.2056,0.2808,0.0119,0.2427,1.049,,,8.4498,70.4149,,3,3,356416.4,2674.6,,,,,,
H300-1.vsi - 20xPOA,4d5890a4-2b1a-43b8-8f3c-44ae3fd1e461,BNST,,Image,Geometry,14497.1,8053.1,4613.1177,0.2893,0.1006,0.2427,5.9186,,,2090.8545,3536.708,,28,28,177497.7,2112.6,,,,,,
H300-1.vsi - 20xPOA,edcc8031-9948-420e-9ebd-e8bf7336d777,LSV,,Image,Geometry,14640,7478.2,897.0864,0.2743,0.0175,0.2243,1.2867,,,321.5616,625.2847,,9,9,519010.4,4138,,,,,,
H300-1.vsi - 20xPOA,4150d01a-8dba-41fe-97f6-3c75bce65084,dMPO,,Image,Polygon,13158.5,9023.5,665.1865,0.275,0.0114,0.2427,0.8193,,,42.7184,366.1577,,7,7,498744.2,2698.2,,,,,,
H300-1.vsi - 20xPOA,6239b984-a166-4821-bb4b-aae0fefa0eea,vMPO,,Image,Polygon,12942,9990.6,254.4327,0.273,0.0088,0.2365,0.9845,,,24.4105,98.5809,,6,6,498744.2,2698.2,,,,,,
H300-1.vsi - 20xPOA,967ad73a-4962-4c63-b101-4b33bac0f1e4,cp,,Image,Polygon,16407.4,5794.7,120153.25,0.4772,0.2059,0.2489,7.2196,,,47187.8711,92935.0547,,11,11,193192.7,4404,,,,,,
H300-1.vsi - 20xPOA,585240f7-db0a-4c88-8617-87643aa62728,cp,,Image,Geometry,25991.1,5080.7,214097.1094,0.5522,0.304,0.2488,6.6176,,,111644.7734,180871.125,,22,22,341598.6,6049.9,,,,,,
H300-1.vsi - 20xPOA,d16d77a3-edb3-48fc-9c53-23fa2916f220,cp,,Image,Polygon,35247.5,2007.7,255380.9375,0.6862,0.4225,0.2551,7.2196,,,170677.8594,233261.25,,7,7,335560.4,6857.6,,,,,,
H300-1.vsi - 20xPOA,a9fa53e5-2222-4562-bb3f-bdb33e9536d9,cg,,Image,Rectangle,34068.5,884.71,216.878,0.2729,0.0505,0.2184,6.6176,,,124.3997,185.8955,,1,1,504214.6,2909.9,,,,,,
H300-1.vsi - 20xPOA,cb03bab8-c9d8-4a41-b7be-dd0e98086f03,cg,,Image,Rectangle,25432.6,3497.2,74.6398,0.2769,0.0086,0.2365,1.8068,,,4.6943,24.4105,,1,1,504214.6,2909.9,,,,,,
H300-1.vsi - 20xPOA,a2ced8a5-b26a-47fb-b233-2c60c632893f,cg,,Image,Rectangle,15907.8,4287.2,8.4498,0.2708,0.0068,0.2345,0.7569,,,1.4083,5.6332,,0,0,510100.2,3040,,,,,,
H300-1.vsi - 20xPOA,270e0d37-953b-4265-8ec4-2877073d08c6,AVPE,,Image,Geometry,8442.6,8706.6,2638.2134,0.2768,0.0206,0.2365,1.6564,,,465.6775,1520.4934,,27,27,656673.7,3600.4,,,,,,
H300-1.vsi - 20xPOA,c8b064c9-e1e8-4374-b128-8db866578e3f,MnPO,,Image,Polygon,8526.6,7734.6,1243.0586,0.2796,0.0216,0.2244,2.8067,,,187.3038,745.4596,,9,9,457106.4,3094.7,,,,,,
H300-1.vsi - 20xPOA,b80cd165-f885-4238-83e1-05c38b76dc78,BNSTx05,,Image,Polygon,7301.8,6305.4,4404.2202,0.2982,0.0864,0.2468,2.8882,,,1548.6594,3047.5588,,24,24,102453.7,1176.3,,,,,,
H300-1.vsi - 20xPOA,9fe80425-7de9-4cf8-9a54-1def1938c5b7,dMPO,,Image,Polygon,7427.1,7758,822.916,0.2848,0.0229,0.2427,2.1632,,,223.9195,467.0858,,8,8,498744.2,2698.2,,,,,,
H300-1.vsi - 20xPOA,f59a69c0-b759-4793-bc2a-de3d2c77c5cf,vMPO,,Image,Polygon,7409,8493.5,202.795,0.2825,0.0116,0.2406,0.8622,,,6.5721,52.5765,,2,2,498744.2,2698.2,,,,,,
H300-1.vsi - 20xPOA,66a7e464-f8ee-49c2-8771-d968fa6ecc0f,dMPO,,Image,Polygon,1314.8,6606.6,103.2753,0.2724,0.0078,0.2365,0.6019,,,0.4694,33.3297,,2,2,498744.2,2698.2,,,,,,
H300-1.vsi - 20xPOA,7377eabf-93d0-4945-b2dc-0e5ce3afa8a4,vMPO,,Image,Polygon,987.33,7393.4,53.5154,0.2724,0.0075,0.2406,1.0153,,,9.3887,26.2882,,0,0,513430.3,2824.4,,,,,,
H300-1.vsi - 20xPOA,7aa01a33-5f1c-4ada-95bd-da6fbcb62550,AVPE,,Image,Polygon,2324.9,7609.9,917.272,0.2731,0.012,0.2386,2.9705,,,55.8625,366.6272,,12,12,711551.2,3499,,,,,,
H300-1.vsi - 20xPOA,1d28e2b6-bcdd-43cd-a781-f1034de323aa,MnPO,,Image,Polygon,2543.8,6830.1,302.7843,0.2747,0.0106,0.2365,0.7179,,,21.1245,126.2775,,4,4,299333.7,2485.7,,,,,,
H301-7.vsi - 20xPOA,d50315c6-baad-4b98-a3bb-a2c96ff77b1c,OVLT,,Image,Polygon,10650.6,6911.3,0,0.2697,0.0075,0.2427,0.3253,,0,0,0,,0,0,19271,646.03,,,,,,
H301-7.vsi - 20xPOA,a0f4b710-ae2a-44af-8b93-61b25548d976,MnPO,,Image,Polygon,10754,5878.1,7.9804,0.277,0.0091,0.2345,0.4782,,126.1606,0,1.8777,,0,0,272904.1,2690.1,,,,,,
H301-7.vsi - 20xPOA,5299da14-3d46-4ff5-a014-72bec0aea970,AVPE,,Image,Polygon,10715.4,6835.9,36.6158,0.277,0.0094,0.2264,0.6403,,287.8809,0.9389,10.3275,,0,0,700645.7,4197.5,,,,,,
H301-7.vsi - 20xPOA,779a9b45-af53-4ce3-aff2-03935ab43aa3,cp,,Image,Polygon,9562,1859.1,5.1638,0.2709,0.0093,0.2304,0.5437,,29.6918,0,1.4083,,0,0,230026.7,4576.2,,,,,,
H301-7.vsi - 20xPOA,00019507-dab2-4cae-b517-52979ab63787,cp,,Image,Geometry,17774.9,2806.4,21.1245,0.2717,0.0089,0.2365,0.5364,,76.4005,0,6.5721,,1,1,301533.5,7302.2,,,,,,
H301-7.vsi - 20xPOA,ba3fc000-10bc-4dc8-be7c-6ff904598744,cp,,Image,Geometry,26054.9,2222.3,129.0941,0.2701,0.0108,0.2183,1.1939,,425.4253,30.5131,96.2338,,0,0,482592.8,8581.2,,,,,,
H301-7.vsi - 20xPOA,689f351f-02c6-4810-8cbb-da8e88dc19a8,LSV,,Image,Geometry,27461,4519.3,446.9002,0.2777,0.0112,0.2427,0.6306,,710.1376,10.797,194.8147,,7,7,500737,3924.4,,,,,,
H301-7.vsi - 20xPOA,7052c74d-890e-4c2a-b370-b263b44e3418,OVLT,,Image,Polygon,3204.7,7035.2,0,0.2702,0.007,0.2427,0.3253,,0,0,0,,0,0,11789.9,471.5,,,,,,
H301-7.vsi - 20xPOA,ad64f8fe-6554-4b28-ba08-d2446bbdf39d,AVPE,,Image,Geometry,3192.9,6949,90.6006,0.2764,0.0102,0.2407,1.4497,,304.0764,33.7992,62.904,,1,1,696520.8,3986.6,,,,,,
H301-7.vsi - 20xPOA,3127b187-38e3-4715-b9cc-c0391d4d5729,MnPO,,Image,Polygon,3288.9,5830.4,27.6965,0.2788,0.0101,0.2304,0.5965,,257.1329,0,11.7358,,0,0,396480.8,2644.8,,,,,,
H301-7.vsi - 20xPOA,9dc4dad2-a418-4e53-a6ec-a728fb7003ee,dMPO,,Image,Rectangle,4422.5,6342.5,50.2293,0.2775,0.0086,0.2243,0.5206,,185.0747,0,5.6332,,1,1,517260.1,2970.8,,,,,,
H301-7.vsi - 20xPOA,4bd5aafc-a2be-443b-9b68-3a70af4883dd,dMPO,,Image,Rectangle,9483.8,6063.7,110.7862,0.2828,0.0125,0.2406,0.7632,,818.4597,7.5109,54.9237,,1,1,517260.1,2970.8,,,,,,
H301-7.vsi - 20xPOA,1d478c4c-1c9a-47b2-aded-a70398bb53fd,dMPO,,Image,Rectangle,20554.6,6789.6,515.4374,0.2952,0.0202,0.2284,0.7721,,2877.0488,2.8166,161.4849,,5,5,517260.1,2970.8,,,,,,
H301-7.vsi - 20xPOA,928999d3-0824-4579-8097-da403e82a0f6,vMPO,,Image,Rectangle,9199.7,6799.5,73.701,0.2875,0.0127,0.1904,1.2837,,603.9279,8.9192,29.5743,,0,0,490801.4,2866,,,,,,
H301-7.vsi - 20xPOA,2e48ed7f-4856-402f-bd37-886e1e550169,vMPO,,Image,Rectangle,20656.6,7549.4,193.4064,0.2992,0.017,0.2489,0.6185,,1129.3429,0,44.1267,,0,0,490801.4,2866,,,,,,
H301-7.vsi - 20xPOA,2a1a9c07-e7c8-4df0-a3fc-177c5451e530,vMPO,,Image,Rectangle,4721.1,7279.5,275.0877,0.2852,0.0132,0.1984,0.6319,,532.4565,0,107.9696,,3,3,490801.4,2866,,,,,,
H301-7.vsi - 20xPOA,9bfa47d7-a8b3-4fb1-89e5-ad37f31c3323,BNST,,Image,Geometry,3227.3,5236.4,202.795,0.2756,0.0094,0.2406,0.5342,,309.4749,13.1441,116.8888,,3,3,198008.2,2231.3,,,,,,
H301-7.vsi - 20xPOA,0f2a2393-71fd-4e46-a354-76363eb76161,OVLT,,Image,Geometry,19552.4,8114.1,2.8166,0.2689,0.0089,0.2427,0.4635,,22.2982,0,0,,0,0,20254.6,739.06,,,,,,
H301-7.vsi - 20xPOA,0ccc364c-395d-43f6-b184-55f43c0af34d,AVPE,,Image,Geometry,19617.3,7585.2,222.5112,0.2806,0.0126,0.2365,1.0855,,612.8472,9.8581,77.4564,,3,3,698846.4,5070.4,,,,,,
H301-7.vsi - 20xPOA,b246518a-9ac8-498d-b51d-a8b9dc755d05,MnPO,,Image,Polygon,19555.8,6605,7.9804,0.2817,0.0107,0.2427,0.6293,,119.8232,0,6.1026,,0,0,321959.5,2375.3,,,,,,
H301-7.vsi - 20xPOA,37c6addc-9f9a-4b39-9ad1-b0bc2453cafc,BNST,,Image,Geometry,27372,5107.4,690.5359,0.2812,0.0169,0.2326,0.7484,,1013.8619,86.8451,391.0377,,6,6,198008.2,2231.3,,,,,,
H301-7.vsi - 20xPOA,f8bfef77-5f83-4375-ba88-19599c99f3dc,BNST,,Image,Geometry,19544.7,5739.1,177.9151,0.279,0.0109,0.2427,1.0261,,314.8734,5.6332,70.8844,,3,3,198008.2,2231.3,,,,,,
H301-7.vsi - 20xPOA,5d4cf33c-36dd-4908-a90b-d8051185496d,LSV,,Image,Geometry,19550.1,5000.3,284.007,0.2771,0.0096,0.2304,0.6275,,686.6658,4.2249,118.7665,,7,7,500737,3924.4,,,,,,
H301-7.vsi - 20xPOA,5503cc32-6838-4a3a-8c23-ac06f2954571,LSV,,Image,Geometry,11054,4303.3,278.3737,0.2753,0.0103,0.2365,1.8097,,,30.0437,171.343,,7,7,466503.1,3734.6,,,,,,
H301-7.vsi - 20xPOA,158f3e48-08bb-41b3-8447-e4a8f78b810e,BNST,,Image,Geometry,10867.3,5042.6,758.6037,0.2784,0.0158,0.2304,0.7883,,,47.4127,439.8587,,21,21,198008.2,2231.3,,,,,,
H307-101.vsi - 20xPOA,06f3de91-c27f-46bb-be78-24a0c467b476,AVPE,,Image,Geometry,4809.6,7240.8,806.0164,0.2819,0.0181,0.2365,2.0779,,3033.7227,45.0656,368.0355,,11,11,715281.9,5289.4,,,,,,
H307-101.vsi - 20xPOA,d0227e45-d3f2-47a6-b89f-824be9d5691a,OVLT,,Image,Polygon,4759,7569,0,0.2678,0.0072,0.2406,0.3407,,0,0,0,,0,0,39261.7,937.99,,,,,,
H307-101.vsi - 20xPOA,6ac76fc6-b889-4a82-979f-811be11f15cb,MnPO,,Image,Geometry,4860.5,6384.1,182.6094,0.2859,0.0164,0.2406,1.3436,,860.3567,0.9389,71.3538,,4,4,295834.3,4229.2,,,,,,
H307-101.vsi - 20xPOA,37ce9e3c-a0d8-49ca-9dce-fdf63309627a,BNST,,Image,Geometry,4802.4,5649.1,176.5068,0.2752,0.0111,0.2406,0.5335,,324.8489,0,21.1245,,2,2,226010.6,2392.8,,,,,,
H307-101.vsi - 20xPOA,3727cfd7-71fb-4e8d-9932-65bb8cc4b5d7,LSV,,Image,Geometry,4893,5134.4,1901.673,0.277,0.0214,0.2345,1.9816,,2913.4299,403.7124,1126.1697,,21,21,436817.5,3572,,,,,,
H307-101.vsi - 20xPOA,8c40b89d-ab9a-46f1-af38-ea64fe27c69c,cg,,Image,Rectangle,5467.8,2244.6,303.7231,0.2794,0.0128,0.2345,2.2787,,1376.2656,7.9804,62.4346,,6,6,508264.7,2911.3,,,,,,
H307-101.vsi - 20xPOA,f834b5c8-7146-4138-bed6-2324570e991f,cg,,Image,Rectangle,12233.4,1982.9,115.0111,0.279,0.0141,0.2427,2.1507,,754.2645,10.3275,41.3101,,1,1,508264.7,2911.3,,,,,,
H307-101.vsi - 20xPOA,c2701b90-280c-4ce5-880d-602898445528,cg,,Image,Rectangle,27161.4,2146.6,66.6595,0.275,0.0099,0.2365,1.3868,,281.7783,1.8777,12.6747,,2,2,508264.7,2911.3,,,,,,
H307-101.vsi - 20xPOA,b42b8703-f8f9-4ac6-bb86-dd64511c2dd6,OVLT,,Image,Polygon,11791.7,7576,389.6294,0.2739,0.0226,0.2324,1.3967,,639.957,104.6836,266.6379,,5,5,120189.7,1386.7,,,,,,
H307-101.vsi - 20xPOA,b0dac1ad-ac4e-4cc2-959f-fcb9e2464296,AVPE,,Image,Geometry,11879,7283.8,985.8093,0.2876,0.0216,0.2345,2.6162,,3602.9124,124.3997,546.8894,,8,8,706616.1,4964.4,,,,,,
H307-101.vsi - 20xPOA,768cca51-f6fc-4350-9096-9a302f1ef0e7,MnPO,,Image,Geometry,11870.7,6340.2,302.7843,0.2923,0.0219,0.2406,1.826,,2142.3833,19.7162,134.7273,,3,3,318941.3,5025.3,,,,,,
H307-101.vsi - 20xPOA,e46c4731-15de-4f90-9a23-6d53882140f4,dMPO,,Image,Rectangle,12903,6526.5,880.1868,0.2949,0.0216,0.2406,0.8271,,5038.4443,42.7184,421.0814,,10,10,504381.4,2933.9,,,,,,
