"","Period","ID","ap_t","unix","apn"
"2089","SP22","H298",36.01,1620843739,0.777432712215321
"2090","SP22","H298",36.57,1620844636,0.835403726708075
"2091","SP22","H298",36.49,1620845535,0.82712215320911
"2092","SP22","H298",35.79,1620846435,0.754658385093168
"2093","SP22","H298",36.34,1620847334,0.811594202898551
"2094","SP22","H298",36.27,1620848233,0.804347826086957
"2095","SP22","H298",37.11,1620849132,0.891304347826087
"2096","SP22","H298",36.58,1620850030,0.836438923395445
"2097","SP22","H298",36.72,1620850929,0.850931677018634
"2098","SP22","H298",37.07,1620851827,0.887163561076605
"2099","SP22","H298",35.82,1620852725,0.75776397515528
"2100","SP22","H298",34.99,1620853625,0.67184265010352
"2101","SP22","H298",36.39,1620854527,0.816770186335404
"2102","SP22","H298",36.88,1620855426,0.867494824016564
"2103","SP22","H298",36.19,1620856325,0.796066252587992
"2104","SP22","H298",36.74,1620857223,0.853002070393375
"2105","SP22","H298",36.83,1620858122,0.86231884057971
"2106","SP22","H298",36.41,1620859021,0.818840579710145
"2107","SP22","H298",36.06,1620859920,0.782608695652174
"2108","SP22","H298",37.18,1620860818,0.898550724637681
"2109","SP22","H298",36.33,1620861716,0.81055900621118
"2110","SP22","H298",35.15,1620862617,0.688405797101449
"2111","SP22","H298",35.27,1620863515,0.700828157349897
"2112","SP22","H298",35.53,1620864413,0.727743271221532
"2113","SP22","H298",35.58,1620865312,0.732919254658385
"2114","SP22","H298",36.78,1620866218,0.857142857142858
"2115","SP22","H298",36.16,1620867117,0.79296066252588
"2116","SP22","H298",35.78,1620868016,0.753623188405797
"2117","SP22","H298",35.99,1620868916,0.77536231884058
"2118","SP22","H298",35.47,1620869815,0.721532091097309
"2119","SP22","H298",35.52,1620870713,0.726708074534162
"2120","SP22","H298",35.35,1620871612,0.709109730848862
"2121","SP22","H298",36.51,1620872511,0.829192546583851
"2122","SP22","H298",36.58,1620873410,0.836438923395445
"2123","SP22","H298",35.51,1620874309,0.725672877846791
"2124","SP22","H298",35.72,1620875207,0.747412008281574
"2125","SP22","H298",36.6,1620876106,0.838509316770187
"2126","SP22","H298",35.48,1620877006,0.722567287784679
"2127","SP22","H298",35.8,1620877912,0.755693581780538
"2128","SP22","H298",36.01,1620878811,0.777432712215321
"2129","SP22","H298",36.18,1620879709,0.795031055900621
"2130","SP22","H298",35.57,1620880608,0.731884057971015
"2131","SP22","H298",37.95,1620881514,0.978260869565218
"2132","SP22","H298",37.59,1620882411,0.940993788819876
"2133","SP22","H298",35.56,1620883310,0.730848861283644
"2134","SP22","H298",35.64,1620884208,0.739130434782609
"2135","SP22","H298",35.34,1620885107,0.708074534161491
"2136","SP22","H298",35.21,1620886005,0.694616977225673
"2137","SP22","H298",35.08,1620886912,0.681159420289855
"2138","SP22","H298",36.53,1620887818,0.831262939958593
"2139","SP22","H298",36.48,1620888717,0.826086956521739
"2140","SP22","H298",36.47,1620889616,0.825051759834369
"2141","SP22","H298",35.13,1620890515,0.686335403726709
"2142","SP22","H298",35.97,1620891421,0.773291925465839
"2143","SP22","H298",36.14,1620892321,0.790890269151139
"2144","SP22","H298",36.04,1620893220,0.780538302277433
"2145","SP22","H298",36.46,1620894118,0.824016563146998
"2146","SP22","H298",36.48,1620895017,0.826086956521739
"2147","SP22","H298",36.3,1620895916,0.807453416149068
"2148","SP22","H298",35.96,1620896814,0.772256728778468
"2149","SP22","H298",36.19,1620897713,0.796066252587992
"2150","SP22","H298",36.06,1620898611,0.782608695652174
"2151","SP22","H298",35.83,1620899510,0.75879917184265
"2152","SP22","H298",35.97,1620900408,0.773291925465839
"2153","SP22","H298",36.84,1620901306,0.863354037267081
"2154","SP22","H298",36.51,1620902205,0.829192546583851
"2155","SP22","H298",36.19,1620903106,0.796066252587992
"2156","SP22","H298",35.52,1620904007,0.726708074534162
"2157","SP22","H298",35.85,1620904907,0.760869565217392
"2158","SP22","H298",35.52,1620905808,0.726708074534162
"2159","SP22","H298",36.61,1620906709,0.839544513457557
"2160","SP22","H298",36.37,1620907610,0.814699792960663
"2161","SP22","H298",35.13,1620908510,0.686335403726709
"2162","SP22","H298",36.43,1620909411,0.820910973084886
"2163","SP22","H298",36.69,1620910312,0.847826086956522
"2164","SP22","H298",36.43,1620911213,0.820910973084886
"2165","SP22","H298",36.08,1620912114,0.784679089026915
"2166","SP22","H298",36.28,1620913014,0.805383022774327
"2167","SP22","H298",36.42,1620913915,0.819875776397516
"2168","SP22","H298",36.27,1620914816,0.804347826086957
"2169","SP22","H298",36.58,1620915717,0.836438923395445
"2170","SP22","H298",36.37,1620916618,0.814699792960663
"2171","SP22","H298",36.31,1620917518,0.808488612836439
"2172","SP22","H298",36.6,1620918419,0.838509316770187
"2173","SP22","H298",36.22,1620919320,0.799171842650104
"2174","SP22","H298",35.1,1620920221,0.683229813664597
"2175","SP22","H298",35.33,1620921121,0.70703933747412
"2176","SP22","H298",36.38,1620922022,0.815734989648034
"2177","SP22","H298",36.03,1620922923,0.779503105590063
"2178","SP22","H298",36.25,1620923824,0.802277432712216
"2179","SP22","H298",35.07,1620924725,0.680124223602485
"2180","SP22","H298",34.95,1620925625,0.667701863354038
"2181","SP22","H298",35.75,1620926526,0.750517598343686
"2182","SP22","H298",35.67,1620927427,0.742236024844721
"2183","SP22","H298",35.35,1620928328,0.709109730848862
"2184","SP22","H298",35.4,1620929229,0.714285714285714
"2185","SP22","H298",35.11,1620930129,0.684265010351967
"2186","SP22","H298",35.48,1620931030,0.722567287784679
"2187","SP22","H298",36.23,1620931931,0.800207039337474
"2188","SP22","H298",35.29,1620932832,0.702898550724638
"2189","SP22","H298",35.43,1620933732,0.717391304347826
"2190","SP22","H298",37.12,1620934633,0.892339544513458
"2191","SP22","H298",36.73,1620935534,0.851966873706004
"2192","SP22","H298",35.16,1620936435,0.68944099378882
"2193","SP22","H298",35.99,1620937336,0.77536231884058
"2194","SP22","H298",35.64,1620938236,0.739130434782609
"2195","SP22","H298",35.37,1620939137,0.711180124223602
"2196","SP22","H298",36.33,1620940038,0.81055900621118
"2197","SP22","H298",35.98,1620940939,0.774327122153209
"2198","SP22","H298",37.05,1620941839,0.885093167701863
"2199","SP22","H298",35.54,1620942740,0.728778467908903
"2200","SP22","H298",36.8,1620943641,0.859213250517598
"2201","SP22","H298",36.56,1620944542,0.834368530020704
"2202","SP22","H298",36.41,1620945443,0.818840579710145
"2203","SP22","H298",35.63,1620946343,0.738095238095239
"2204","SP22","H298",34.42,1620947244,0.612836438923396
"2205","SP22","H298",35.06,1620948145,0.679089026915114
"2206","SP22","H298",35.08,1620949046,0.681159420289855
"2207","SP22","H298",35.79,1620949947,0.754658385093168
"2208","SP22","H298",35.59,1620950847,0.733954451345756
"2209","SP22","H298",35.67,1620951748,0.742236024844721
"2210","SP22","H298",35.11,1620952649,0.684265010351967
"2211","SP22","H298",36.24,1620953550,0.801242236024845
"2212","SP22","H298",36.87,1620954450,0.866459627329193
"2213","SP22","H298",35.86,1620955351,0.761904761904762
"2214","SP22","H298",34.96,1620956252,0.668737060041408
"2215","SP22","H298",36.66,1620957153,0.84472049689441
"2216","SP22","H298",36.57,1620958054,0.835403726708075
"2217","SP22","H298",35.44,1620958954,0.718426501035197
"2218","SP22","H298",35.18,1620959855,0.691511387163561
"2219","SP22","H298",35.38,1620960756,0.712215320910974
"2220","SP22","H298",36.37,1620961657,0.814699792960663
"2221","SP22","H298",35.09,1620962558,0.682194616977226
"2222","SP22","H298",36.08,1620963458,0.784679089026915
"2223","SP22","H298",35.84,1620964359,0.759834368530021
"2224","SP22","H298",35.14,1620965260,0.687370600414079
"2225","SP22","H298",34.36,1620966161,0.606625258799172
"2226","SP22","H298",35.55,1620967061,0.729813664596273
"2227","SP22","H298",35.79,1620967962,0.754658385093168
"2228","SP22","H298",36.18,1620968863,0.795031055900621
"2229","SP22","H298",36.64,1620969764,0.842650103519669
"2230","SP22","H298",36.37,1620970665,0.814699792960663
"2231","SP22","H298",36.23,1620971565,0.800207039337474
"2232","SP22","H298",36.45,1620972466,0.822981366459628
"2233","SP22","H298",36.54,1620973367,0.832298136645963
"2234","SP22","H298",36.62,1620974268,0.840579710144928
"2235","SP22","H298",35.65,1620975169,0.740165631469979
"2236","SP22","H298",35.36,1620976069,0.710144927536232
"2237","SP22","H298",35.12,1620976970,0.685300207039337
"2238","SP22","H298",36.31,1620977871,0.808488612836439
"2239","SP22","H298",36.58,1620978772,0.836438923395445
"2240","SP22","H298",36.34,1620979672,0.811594202898551
"2241","SP22","H298",35.97,1620980573,0.773291925465839
"2242","SP22","H298",35.92,1620981474,0.768115942028986
"2243","SP22","H298",36.01,1620982375,0.777432712215321
"2244","SP22","H298",35.24,1620983276,0.697722567287785
"2245","SP22","H298",36.08,1620984176,0.784679089026915
"2246","SP22","H298",37.15,1620985077,0.89544513457557
"2247","SP22","H298",36.88,1620985978,0.867494824016564
"2248","SP22","H298",36.55,1620986879,0.833333333333333
"2249","SP22","H298",36.52,1620987779,0.830227743271222
"2250","SP22","H298",36.28,1620988680,0.805383022774327
"2251","SP22","H298",35.98,1620989581,0.774327122153209
"2252","SP22","H298",36.28,1620990482,0.805383022774327
"2253","SP22","H298",36,1620991383,0.776397515527951
"2254","SP22","H298",34.23,1620992283,0.593167701863354
"2255","SP22","H298",34.76,1620993184,0.648033126293996
"2256","SP22","H298",36.21,1620994085,0.798136645962733
"2257","SP22","H298",36.29,1620994986,0.806418219461698
"2258","SP22","H298",36.32,1620995887,0.80952380952381
"2259","SP22","H298",35.84,1620996787,0.759834368530021
"2260","SP22","H298",34.8,1620997688,0.652173913043478
"2261","SP22","H298",35.81,1620998589,0.756728778467909
"2262","SP22","H298",35.84,1620999490,0.759834368530021
"2263","SP22","H298",35.7,1621000390,0.745341614906833
"2264","SP22","H298",36.52,1621001291,0.830227743271222
"2265","SP22","H298",36.29,1621002192,0.806418219461698
"2266","SP22","H298",36.19,1621003093,0.796066252587992
"2267","SP22","H298",35.66,1621003994,0.74120082815735
"2268","SP22","H298",35.92,1621004894,0.768115942028986
"2269","SP22","H298",36.12,1621005795,0.788819875776398
"2270","SP22","H298",36.09,1621006696,0.785714285714286
"2271","SP22","H298",36.04,1621007597,0.780538302277433
"2272","SP22","H298",36.01,1621008498,0.777432712215321
"2273","SP22","H298",36.68,1621009398,0.846790890269151
"2274","SP22","H298",36.4,1621010299,0.817805383022775
"2275","SP22","H298",35.13,1621011200,0.686335403726709
"2276","SP22","H298",35.4,1621012101,0.714285714285714
"2277","SP22","H298",36.14,1621013001,0.790890269151139
"2278","SP22","H298",35.24,1621013902,0.697722567287785
"2279","SP22","H298",35.79,1621014803,0.754658385093168
"2280","SP22","H298",36.57,1621015704,0.835403726708075
"2281","SP22","H298",35.24,1621016605,0.697722567287785
"2282","SP22","H298",36.21,1621017505,0.798136645962733
"2283","SP22","H298",35.99,1621018406,0.77536231884058
"2284","SP22","H298",35.9,1621019307,0.766045548654244
"2285","SP22","H298",35.43,1621020208,0.717391304347826
"2286","SP22","H298",36.67,1621021108,0.845755693581781
"2287","SP22","H298",36.63,1621022009,0.841614906832299
"2288","SP22","H298",36.06,1621022910,0.782608695652174
"2289","SP22","H298",35.5,1621023811,0.724637681159421
"2290","SP22","H298",35.51,1621024712,0.725672877846791
"2291","SP22","H298",35.93,1621025612,0.769151138716356
"2292","SP22","H298",36.28,1621026513,0.805383022774327
"2293","SP22","H298",36.01,1621027414,0.777432712215321
"2294","SP22","H298",37.4,1621028315,0.921325051759835
"2295","SP22","H298",35.42,1621029216,0.716356107660456
"2296","SP22","H298",36.45,1621030116,0.822981366459628
"2297","SP22","H298",34.79,1621031017,0.651138716356108
"2298","SP22","H298",35.38,1621031918,0.712215320910974
"2299","SP22","H298",35.57,1621032819,0.731884057971015
"2300","SP22","H298",34.65,1621033719,0.636645962732919
"2301","SP22","H298",35.11,1621034620,0.684265010351967
"2302","SP22","H298",36.12,1621035521,0.788819875776398
"2303","SP22","H298",35.82,1621036422,0.75776397515528
"2304","SP22","H298",36.16,1621037323,0.79296066252588
"2305","SP22","H298",35.68,1621038223,0.743271221532091
"2306","SP22","H298",35.65,1621039124,0.740165631469979
"2307","SP22","H298",34.68,1621040025,0.639751552795031
"2308","SP22","H298",35.82,1621040926,0.75776397515528
"2309","SP22","H298",35.92,1621041827,0.768115942028986
"2310","SP22","H298",36.71,1621042727,0.849896480331263
"2311","SP22","H298",37.36,1621043628,0.917184265010352
"2312","SP22","H298",36.07,1621044529,0.783643892339545
"2313","SP22","H298",35.33,1621045430,0.70703933747412
"2314","SP22","H298",35.51,1621046330,0.725672877846791
"2315","SP22","H298",35.28,1621047231,0.701863354037267
"2316","SP22","H298",35.28,1621048132,0.701863354037267
"2317","SP22","H298",35.07,1621049033,0.680124223602485
"2318","SP22","H298",35.28,1621049934,0.701863354037267
"2319","SP22","H298",35.56,1621050834,0.730848861283644
"2320","SP22","H298",35.15,1621051735,0.688405797101449
"2321","SP22","H298",35.03,1621052636,0.675983436853002
"2322","SP22","H298",35.68,1621053537,0.743271221532091
"2323","SP22","H298",35.3,1621054437,0.703933747412008
"2324","SP22","H298",37.55,1621055338,0.936853002070393
"2325","SP22","H298",36.77,1621056239,0.856107660455487
"2326","SP22","H298",36.66,1621057140,0.84472049689441
"2327","SP22","H298",36.69,1621058041,0.847826086956522
"2328","SP22","H298",36.75,1621058941,0.854037267080746
"2329","SP22","H298",35.85,1621059842,0.760869565217392
"2330","SP22","H298",36.12,1621060743,0.788819875776398
"2331","SP22","H298",35.53,1621061644,0.727743271221532
"2332","SP22","H298",34.69,1621062545,0.640786749482402
"2333","SP22","H298",35.42,1621063445,0.716356107660456
"2334","SP22","H298",36.16,1621064346,0.79296066252588
"2335","SP22","H298",35.04,1621065247,0.677018633540373
"2336","SP22","H298",34.9,1621066148,0.662525879917184
"2337","SP22","H298",36.55,1621067048,0.833333333333333
"2338","SP22","H298",36.51,1621067949,0.829192546583851
"2339","SP22","H298",36.28,1621068850,0.805383022774327
"2340","SP22","H298",36.12,1621069751,0.788819875776398
"2341","SP22","H298",36.14,1621070652,0.790890269151139
"2342","SP22","H298",35.89,1621071552,0.765010351966874
"2343","SP22","H298",35.73,1621072453,0.748447204968944
"2344","SP22","H298",36.11,1621073354,0.787784679089027
"2345","SP22","H298",35.48,1621074255,0.722567287784679
"2346","SP22","H298",35.2,1621075156,0.693581780538303
"2347","SP22","H298",35.15,1621076056,0.688405797101449
"2348","SP22","H298",36.16,1621076957,0.79296066252588
"2349","SP22","H298",36.27,1621077858,0.804347826086957
"2350","SP22","H298",36.29,1621078759,0.806418219461698
"2351","SP22","H298",35.81,1621079659,0.756728778467909
"2352","SP22","H298",35.97,1621080560,0.773291925465839
"2353","SP22","H298",36.3,1621081461,0.807453416149068
"2354","SP22","H298",36.13,1621082362,0.789855072463769
"2355","SP22","H298",35.42,1621083263,0.716356107660456
"2356","SP22","H298",36.21,1621084163,0.798136645962733
"2357","SP22","H298",36.67,1621085064,0.845755693581781
"2358","SP22","H298",36.46,1621085965,0.824016563146998
"2359","SP22","H298",36.42,1621086866,0.819875776397516
"2360","SP22","H298",36.22,1621087767,0.799171842650104
"2361","SP22","H298",35.81,1621088667,0.756728778467909
"2362","SP22","H298",36,1621089568,0.776397515527951
"2363","SP22","H298",35.9,1621090469,0.766045548654244
"2364","SP22","H298",35.99,1621091370,0.77536231884058
"2365","SP22","H298",36.33,1621092270,0.81055900621118
"2366","SP22","H298",36.58,1621093171,0.836438923395445
"2367","SP22","H298",36.41,1621094072,0.818840579710145
"2368","SP22","H298",36.31,1621094973,0.808488612836439
"2369","SP22","H298",36.23,1621095874,0.800207039337474
"2370","SP22","H298",36.21,1621096774,0.798136645962733
"2371","SP22","H298",36.07,1621097675,0.783643892339545
"2372","SP22","H298",35.71,1621098576,0.746376811594203
"2373","SP22","H298",35.53,1621099477,0.727743271221532
"2374","SP22","H298",34.91,1621100377,0.663561076604555
"2375","SP22","H298",36.25,1621101278,0.802277432712216
"2376","SP22","H298",36.82,1621102179,0.86128364389234
"2377","SP22","H298",35.68,1621103080,0.743271221532091
"2378","SP22","H298",35.29,1621103981,0.702898550724638
"2379","SP22","H298",35.48,1621104881,0.722567287784679
"2380","SP22","H298",35.18,1621105782,0.691511387163561
"2381","SP22","H298",35.21,1621106683,0.694616977225673
"2382","SP22","H298",35.7,1621107584,0.745341614906833
"2383","SP22","H298",35.7,1621108485,0.745341614906833
"2384","SP22","H298",35.7,1621109385,0.745341614906833
"2385","SP22","H298",35.97,1621110286,0.773291925465839
"2386","SP22","H298",35.99,1621111187,0.77536231884058
"2387","SP22","H298",35.07,1621112088,0.680124223602485
"2388","SP22","H298",35.49,1621112988,0.72360248447205
"2389","SP22","H298",35.7,1621113889,0.745341614906833
"2390","SP22","H298",36.19,1621114790,0.796066252587992
"2391","SP22","H298",36.62,1621115691,0.840579710144928
"2392","SP22","H298",36.54,1621116592,0.832298136645963
"2393","SP22","H298",35.45,1621117492,0.719461697722568
"2394","SP22","H298",35.57,1621118393,0.731884057971015
"2395","SP22","H298",35.37,1621119294,0.711180124223602
"2396","SP22","H298",35.53,1621120195,0.727743271221532
