Column1,Period,ID,ap_t,unix
2690,SP22,H298,35.74,1621385025
2691,SP22,H298,35.3,1621385926
2692,SP22,H298,35.29,1621386827
2693,SP22,H298,37.01,1621387728
2694,SP22,H298,35.67,1621388628
2695,SP22,H298,35.74,1621389529
2696,SP22,H298,35.79,1621390430
2697,SP22,H298,35.62,1621391331
2698,SP22,H298,36.74,1621392232
2699,SP22,H298,36.28,1621393132
2700,SP22,H298,36.67,1621394033
2701,SP22,H298,36.72,1621394934
2702,SP22,H298,36.23,1621395835
2703,SP22,H298,36.07,1621396735
2704,SP22,H298,35.99,1621397636
2705,SP22,H298,35.03,1621398537
2706,SP22,H298,35.69,1621399438
2707,SP22,H298,35.77,1621400339
2708,SP22,H298,35.6,1621401239
2709,SP22,H298,35.53,1621402140
2710,SP22,H298,35.22,1621403041
2711,SP22,H298,35.66,1621403942
2712,SP22,H298,34.92,1621404842
2713,SP22,H298,34.59,1621405743
2714,SP22,H298,35.49,1621406644
2715,SP22,H298,36.47,1621407545
2716,SP22,H298,35.05,1621408446
2717,SP22,H298,33.99,1621409346
2718,SP22,H298,33.67,1621410247
2719,SP22,H298,34.83,1621411148
2720,SP22,H298,35.26,1621412049
2721,SP22,H298,35.59,1621412950
2722,SP22,H298,36.08,1621413850
2723,SP22,H298,36.1,1621414751
2724,SP22,H298,36.01,1621415652
2725,SP22,H298,36.41,1621416553
2726,SP22,H298,36.47,1621417453
2727,SP22,H298,36.24,1621418354
2728,SP22,H298,34.91,1621419255
2729,SP22,H298,36.03,1621420156
2730,SP22,H298,35.85,1621421057
2731,SP22,H298,34.82,1621421957
2732,SP22,H298,35.26,1621422858
2733,SP22,H298,35.21,1621423759
2734,SP22,H298,34.82,1621424660
2735,SP22,H298,36.04,1621425561
2736,SP22,H298,36.06,1621426461
2737,SP22,H298,36.31,1621427362
2738,SP22,H298,36.32,1621428263
2739,SP22,H298,36.14,1621429164
2740,SP22,H298,34.83,1621430064
2741,SP22,H298,35.08,1621430965
2742,SP22,H298,36.1,1621431866
2743,SP22,H298,36.28,1621432765
2744,SP22,H298,36.39,1621433663
2745,SP22,H298,36.28,1621434563
2746,SP22,H298,36.01,1621435462
2747,SP22,H298,36.49,1621436360
2748,SP22,H298,36.56,1621437260
2749,SP22,H298,36.34,1621438159
2750,SP22,H298,36.41,1621439059
2751,SP22,H298,36.22,1621439959
2752,SP22,H298,35.8,1621440859
2753,SP22,H298,36.13,1621441758
2754,SP22,H298,36.53,1621442657
2755,SP22,H298,36.3,1621443556
2756,SP22,H298,36.16,1621444455
2757,SP22,H298,35.84,1621445354
2758,SP22,H298,35.99,1621446253
2759,SP22,H298,35.66,1621447152
2760,SP22,H298,35.99,1621448051
2761,SP22,H298,35.4,1621448950
2762,SP22,H298,35.01,1621449857
2763,SP22,H298,36.41,1621450759
2764,SP22,H298,36.26,1621451659
2765,SP22,H298,35.18,1621452558
2766,SP22,H298,36.51,1621453456
2767,SP22,H298,35.68,1621454356
2768,SP22,H298,35.92,1621455255
2769,SP22,H298,34.89,1621456154
2770,SP22,H298,36.61,1621457055
2771,SP22,H298,36.72,1621457955
2772,SP22,H298,36.36,1621458854
2773,SP22,H298,35.15,1621459753
2774,SP22,H298,37.6,1621460659
2775,SP22,H298,36.31,1621461557
2776,SP22,H298,35.77,1621462457
2777,SP22,H298,36.08,1621463355
2778,SP22,H298,35.4,1621464254
2779,SP22,H298,35.06,1621465154
2780,SP22,H298,35.66,1621466058
2781,SP22,H298,35.56,1621466965
2782,SP22,H298,36.33,1621467868
2783,SP22,H298,36.49,1621468770
2784,SP22,H298,35.73,1621469669
2785,SP22,H298,36.91,1621470568
2786,SP22,H298,36.48,1621471467
2787,SP22,H298,35.48,1621472365
2788,SP22,H298,37.38,1621473264
2789,SP22,H298,36.74,1621474163
2790,SP22,H298,36.59,1621475063
2791,SP22,H298,35.59,1621475963
2792,SP22,H298,35.41,1621476862
2793,SP22,H298,35.15,1621477761
2794,SP22,H298,35.6,1621478668
2795,SP22,H298,35.95,1621479575
2796,SP22,H298,36.1,1621480474
2797,SP22,H298,35.39,1621481372
2798,SP22,H298,35.43,1621482272
2799,SP22,H298,36.06,1621483170
2800,SP22,H298,36.01,1621484069
2801,SP22,H298,35.7,1621484968
2802,SP22,H298,35.51,1621485867
2803,SP22,H298,35.18,1621486775
2804,SP22,H298,35.47,1621487678
2805,SP22,H298,36.57,1621488577
2806,SP22,H298,35.88,1621489476
2807,SP22,H298,35.97,1621490375
2808,SP22,H298,35.43,1621491275
2809,SP22,H298,35.39,1621492182
2810,SP22,H298,35.08,1621493089
2811,SP22,H298,34.55,1621493993
2812,SP22,H298,36.82,1621494897
2813,SP22,H298,36.85,1621495796
2814,SP22,H298,36.6,1621496695
2815,SP22,H298,36.32,1621497595
2816,SP22,H298,36.24,1621498494
2817,SP22,H298,36.29,1621499394
2818,SP22,H298,35.83,1621500293
2819,SP22,H298,36.27,1621501192
2820,SP22,H298,36.26,1621502091
2821,SP22,H298,35.2,1621502992
2822,SP22,H298,36.85,1621503897
2823,SP22,H298,36.85,1621504797
2824,SP22,H298,36.45,1621505696
2825,SP22,H298,36.31,1621506596
2826,SP22,H298,36.24,1621507494
2827,SP22,H298,36.01,1621508393
2828,SP22,H298,35.95,1621509291
2829,SP22,H298,34.94,1621510190
2830,SP22,H298,36.28,1621511093
2831,SP22,H298,36.25,1621511993
2832,SP22,H298,35.49,1621512892
2833,SP22,H298,36.22,1621513790
2834,SP22,H298,36.1,1621514689
2835,SP22,H298,36.21,1621515588
2836,SP22,H298,36.57,1621516486
2837,SP22,H298,36.28,1621517385
2838,SP22,H298,36.23,1621518284
2839,SP22,H298,36.03,1621519183
2840,SP22,H298,35.88,1621520082
2841,SP22,H298,35.24,1621520981
2842,SP22,H298,34.56,1621521888
2843,SP22,H298,36.24,1621522792
2844,SP22,H298,36.91,1621523691
2845,SP22,H298,35.73,1621524591
2846,SP22,H298,35.03,1621525492
2847,SP22,H298,36.61,1621526393
2848,SP22,H298,36.31,1621527293
2849,SP22,H298,36.54,1621528192
2850,SP22,H298,36.41,1621529091
2851,SP22,H298,36.1,1621529989
2852,SP22,H298,36.28,1621530888
2853,SP22,H298,36.03,1621531787
2854,SP22,H298,36.16,1621532686
2855,SP22,H298,36.14,1621533585
2856,SP22,H298,35.86,1621534484
2857,SP22,H298,36.73,1621535382
2858,SP22,H298,36.57,1621536281
2859,SP22,H298,36.45,1621537180
2860,SP22,H298,36.6,1621538079
2861,SP22,H298,35.99,1621538979
2862,SP22,H298,36.59,1621539877
2863,SP22,H298,35.73,1621540777
2864,SP22,H298,35.59,1621541676
2865,SP22,H298,35.28,1621542575
2866,SP22,H298,36.96,1621543474
2867,SP22,H298,36.96,1621544373
2868,SP22,H298,36.7,1621545273
2869,SP22,H298,36.48,1621546171
2870,SP22,H298,37.34,1621547071
2871,SP22,H298,36.9,1621547969
2872,SP22,H298,35.48,1621548870
2873,SP22,H298,35.16,1621549769
2874,SP22,H298,36.18,1621550676
2875,SP22,H298,35.39,1621551575
2876,SP22,H298,36.09,1621552478
2877,SP22,H298,36.08,1621553377
2878,SP22,H298,35.53,1621554276
2879,SP22,H298,35.1,1621555184
2880,SP22,H298,35.82,1621556091
2881,SP22,H298,35.57,1621556989
2882,SP22,H298,35.42,1621557897
2883,SP22,H298,35.87,1621558804
2884,SP22,H298,36.24,1621559702
2885,SP22,H298,35.68,1621560601
2886,SP22,H298,35.9,1621561504
2887,SP22,H298,35.88,1621562406
2888,SP22,H298,35.53,1621563305
2889,SP22,H298,37.1,1621564212
2890,SP22,H298,35.57,1621565112
2891,SP22,H298,35.44,1621566011
2892,SP22,H298,35.35,1621566911
2893,SP22,H298,36.41,1621567810
2894,SP22,H298,35.8,1621568708
2895,SP22,H298,36.06,1621569608
2896,SP22,H298,35.25,1621570507
2897,SP22,H298,35.49,1621571414
2898,SP22,H298,35.49,1621572313
2899,SP22,H298,36.42,1621573214
2900,SP22,H298,37.04,1621574113
2901,SP22,H298,36.73,1621575012
2902,SP22,H298,35.36,1621575911
2903,SP22,H298,34.9,1621576818
2904,SP22,H298,34.62,1621577726
2905,SP22,H298,36.23,1621578626
2906,SP22,H298,35,1621579525
2907,SP22,H298,35.39,1621580428
2908,SP22,H298,35.29,1621581327
2909,SP22,H298,36.08,1621582234
2910,SP22,H298,35.06,1621583133
2911,SP22,H298,35.33,1621584037
2912,SP22,H298,34.52,1621584945
2913,SP22,H298,36.34,1621585847
2914,SP22,H298,36.14,1621586745
2915,SP22,H298,36.14,1621587644
2916,SP22,H298,36.01,1621588544
2917,SP22,H298,35.45,1621589442
2918,SP22,H298,35.37,1621590342
2919,SP22,H298,35.05,1621591241
2920,SP22,H298,36.59,1621592147
2921,SP22,H298,36.95,1621593047
2922,SP22,H298,34.88,1621593947
2923,SP22,H298,34.46,1621594854
2924,SP22,H298,34.36,1621595762
2925,SP22,H298,34.8,1621596666
2926,SP22,H298,34.66,1621597570
2927,SP22,H298,34.61,1621598474
2928,SP22,H298,35.39,1621599378
2929,SP22,H298,35.86,1621600285
2930,SP22,H298,35.99,1621601183
2931,SP22,H298,36.39,1621602081
2932,SP22,H298,35.28,1621602982
2933,SP22,H298,35.23,1621603882
2934,SP22,H298,34.82,1621604783
2935,SP22,H298,36.28,1621605684
2936,SP22,H298,36.33,1621606584
2937,SP22,H298,35.97,1621607485
2938,SP22,H298,36.22,1621608386
2939,SP22,H298,35.93,1621609286
2940,SP22,H298,35.01,1621610187
2941,SP22,H298,35.5,1621611088
2942,SP22,H298,35.5,1621611989
2943,SP22,H298,36.29,1621612889
2944,SP22,H298,35.88,1621613790
2945,SP22,H298,36.12,1621614691
2946,SP22,H298,36.19,1621615591
2947,SP22,H298,36.07,1621616492
2948,SP22,H298,35.47,1621617393
2949,SP22,H298,36.31,1621618293
2950,SP22,H298,36.43,1621619194
2951,SP22,H298,36.45,1621620095
2952,SP22,H298,36.14,1621620995
2953,SP22,H298,35.54,1621621896
2954,SP22,H298,35.11,1621622797
2955,SP22,H298,36,1621623697
2956,SP22,H298,36.57,1621624598
2957,SP22,H298,36.33,1621625499
2958,SP22,H298,35.54,1621626400
2959,SP22,H298,36.08,1621627300
2960,SP22,H298,35.77,1621628201
2961,SP22,H298,36.42,1621629102
2962,SP22,H298,35.94,1621630002
2963,SP22,H298,35.24,1621630903
2964,SP22,H298,36.28,1621631804
2965,SP22,H298,34.85,1621632704
2966,SP22,H298,34.89,1621633605
2967,SP22,H298,36.13,1621634506
2968,SP22,H298,36.34,1621635406
2969,SP22,H298,35.86,1621636307
2970,SP22,H298,35.44,1621637208
2971,SP22,H298,35.11,1621638108
2972,SP22,H298,36.59,1621639009
2973,SP22,H298,35.11,1621639910
2974,SP22,H298,35.95,1621640811
2975,SP22,H298,35.7,1621641711
2976,SP22,H298,35.27,1621642612
2977,SP22,H298,35.22,1621643513
2978,SP22,H298,34.6,1621644413
2979,SP22,H298,36.31,1621645314
2980,SP22,H298,36.15,1621646215
2981,SP22,H298,35.11,1621647115
2982,SP22,H298,35.78,1621648016
2983,SP22,H298,36.66,1621648917
2984,SP22,H298,35.67,1621649817
2985,SP22,H298,36.47,1621650718
2986,SP22,H298,36.1,1621651619
2987,SP22,H298,35.65,1621652519
2988,SP22,H298,35.58,1621653420
2989,SP22,H298,35.44,1621654321
2990,SP22,H298,35.38,1621655222
2991,SP22,H298,35.03,1621656122
2992,SP22,H298,35.35,1621657023
2993,SP22,H298,35.03,1621657924
2994,SP22,H298,34.91,1621658824
2995,SP22,H298,35.49,1621659725
2996,SP22,H298,35.38,1621660626
2997,SP22,H298,35.11,1621661526
2998,SP22,H298,34.73,1621662427
2999,SP22,H298,34.27,1621663328
3000,SP22,H298,36.62,1621664228
3001,SP22,H298,36.57,1621665129
3002,SP22,H298,36.58,1621666030
3003,SP22,H298,36.33,1621666930
3004,SP22,H298,35.98,1621667831
3005,SP22,H298,35.14,1621668732
3006,SP22,H298,35.13,1621669632
3007,SP22,H298,35.15,1621670533
3008,SP22,H298,36.09,1621671434
3009,SP22,H298,36.13,1621672335
3010,SP22,H298,35.89,1621673235
3011,SP22,H298,35.92,1621674136
3012,SP22,H298,35.79,1621675037
3013,SP22,H298,36.12,1621675937
3014,SP22,H298,36.01,1621676838
3015,SP22,H298,36.46,1621677739
3016,SP22,H298,36.14,1621678639
3017,SP22,H298,36.14,1621679540
3018,SP22,H298,36.32,1621680441
3019,SP22,H298,36.48,1621681341
3020,SP22,H298,36.26,1621682242
3021,SP22,H298,36.68,1621683143
3022,SP22,H298,35.89,1621684043
3023,SP22,H298,36.01,1621684944
3024,SP22,H298,36.16,1621685845
3025,SP22,H298,34.81,1621686746
3026,SP22,H298,36.46,1621687646
3027,SP22,H298,36.12,1621688547
3028,SP22,H298,36.1,1621689448
3029,SP22,H298,36.04,1621690348
3030,SP22,H298,36.28,1621691249
3031,SP22,H298,36.17,1621692150
3032,SP22,H298,36.1,1621693050
3033,SP22,H298,36.12,1621693951
3034,SP22,H298,36.3,1621694852
3035,SP22,H298,36.16,1621695752
3036,SP22,H298,36.15,1621696653
3037,SP22,H298,36.36,1621697554
3038,SP22,H298,36.39,1621698454
3039,SP22,H298,36.41,1621699355
3040,SP22,H298,36.19,1621700256
3041,SP22,H298,35.56,1621701157
3042,SP22,H298,36.41,1621702057
3043,SP22,H298,36.51,1621702958
3044,SP22,H298,36.73,1621703859
3045,SP22,H298,36.49,1621704759
3046,SP22,H298,36.93,1621705660
3047,SP22,H298,35.59,1621706561
3048,SP22,H298,35.57,1621707461
3049,SP22,H298,35.95,1621708362
3050,SP22,H298,36.33,1621709263
3051,SP22,H298,36.6,1621710163
3052,SP22,H298,36.42,1621711064
3053,SP22,H298,36.27,1621711965
3054,SP22,H298,36.77,1621712865
3055,SP22,H298,36.4,1621713766
3056,SP22,H298,36.02,1621714667
3057,SP22,H298,36.32,1621715568
3058,SP22,H298,36.46,1621716468
3059,SP22,H298,36.41,1621717369
3060,SP22,H298,36.64,1621718270
3061,SP22,H298,34.99,1621719170
3062,SP22,H298,35.56,1621720071
3063,SP22,H298,35.77,1621720972
3064,SP22,H298,35.14,1621721872
3065,SP22,H298,35.24,1621722773
3066,SP22,H298,34.92,1621723674
3067,SP22,H298,35.18,1621724574
3068,SP22,H298,35.15,1621725475
3069,SP22,H298,35.21,1621726376
3070,SP22,H298,36,1621727276
3071,SP22,H298,36.38,1621728177
3072,SP22,H298,35.78,1621729078
3073,SP22,H298,35.23,1621729978
3074,SP22,H298,35.5,1621730879
3075,SP22,H298,35.8,1621731780
3076,SP22,H298,35.58,1621732681
3077,SP22,H298,34.4,1621733581
3078,SP22,H298,35.3,1621734482
3079,SP22,H298,35.25,1621735383
3080,SP22,H298,36.76,1621736283
3081,SP22,H298,36.66,1621737184
3082,SP22,H298,35.41,1621738085
3083,SP22,H298,35.66,1621738985
3084,SP22,H298,35.25,1621739886
3085,SP22,H298,36.61,1621740787
3086,SP22,H298,35.5,1621741687
3087,SP22,H298,35.93,1621742588
3088,SP22,H298,36.67,1621743489
3089,SP22,H298,35.86,1621744389
3090,SP22,H298,36.85,1621745290
3091,SP22,H298,35.81,1621746191
3092,SP22,H298,35.57,1621747092
3093,SP22,H298,34.88,1621747992
3094,SP22,H298,35.31,1621748893
3095,SP22,H298,35.4,1621749794
3096,SP22,H298,36.88,1621750694
3097,SP22,H298,36.47,1621751595
3098,SP22,H298,36.41,1621752496
3099,SP22,H298,36.31,1621753396
3100,SP22,H298,36.42,1621754297
3101,SP22,H298,37.01,1621755198
3102,SP22,H298,35.83,1621756098
3103,SP22,H298,35.38,1621756999
3104,SP22,H298,35.47,1621757900
3105,SP22,H298,35.25,1621758800
3106,SP22,H298,35.12,1621759701
3107,SP22,H298,35.89,1621760602
3108,SP22,H298,35.93,1621761503
3109,SP22,H298,35.69,1621762403
3110,SP22,H298,36.29,1621763304
3111,SP22,H298,36.33,1621764205
3112,SP22,H298,36.28,1621765105
3113,SP22,H298,36.28,1621766006
3114,SP22,H298,35.98,1621766907
3115,SP22,H298,35.3,1621767807
3116,SP22,H298,35.29,1621768708
3117,SP22,H298,34.8,1621769609
3118,SP22,H298,34.77,1621770509
3119,SP22,H298,36.17,1621771410
3120,SP22,H298,36.51,1621772311
3121,SP22,H298,36.34,1621773211
3122,SP22,H298,36.09,1621774112
3123,SP22,H298,36.04,1621775013
3124,SP22,H298,36.24,1621775914
3125,SP22,H298,36.12,1621776814
3126,SP22,H298,36.1,1621777715
3127,SP22,H298,36.33,1621778616
3128,SP22,H298,34.92,1621779516
3129,SP22,H298,34.71,1621780417
3130,SP22,H298,35.34,1621781318
3131,SP22,H298,35.35,1621782218
3132,SP22,H298,35.97,1621783119
3133,SP22,H298,35.95,1621784020
3134,SP22,H298,36.27,1621784920
3135,SP22,H298,36.23,1621785821
3136,SP22,H298,35.98,1621786722
3137,SP22,H298,35.97,1621787622
3138,SP22,H298,35.57,1621788523
3139,SP22,H298,35.54,1621789424
3140,SP22,H298,35.24,1621790324
3141,SP22,H298,36.08,1621791225
3142,SP22,H298,35.89,1621792126
3143,SP22,H298,36.23,1621793027
3144,SP22,H298,35.95,1621793927
3145,SP22,H298,35.75,1621794828
3146,SP22,H298,35.97,1621795729
3147,SP22,H298,36.42,1621796629
3148,SP22,H298,36.1,1621797530
3149,SP22,H298,34.98,1621798431
3150,SP22,H298,36.48,1621799331
3151,SP22,H298,35.5,1621800232
3152,SP22,H298,35.39,1621801133
3153,SP22,H298,36.45,1621802033
3154,SP22,H298,34.38,1621802934
3155,SP22,H298,34.26,1621803835
3156,SP22,H298,35.99,1621804735
3157,SP22,H298,36.52,1621805636
3158,SP22,H298,36.97,1621806537
3159,SP22,H298,36.99,1621807438
3160,SP22,H298,36.62,1621808338
3161,SP22,H298,35.57,1621809239
3162,SP22,H298,35.74,1621810140
3163,SP22,H298,35.56,1621811040
3164,SP22,H298,35.03,1621811941
3165,SP22,H298,35.88,1621812842
3166,SP22,H298,36.82,1621813742
3167,SP22,H298,35.63,1621814643
3168,SP22,H298,36.22,1621815544
3169,SP22,H298,35.87,1621816444
3170,SP22,H298,36.31,1621817345
3171,SP22,H298,36.15,1621818246
3172,SP22,H298,35.85,1621819146
3173,SP22,H298,36.27,1621820047
3174,SP22,H298,35.09,1621820948
3175,SP22,H298,36.14,1621821849
3176,SP22,H298,35.51,1621822749
3177,SP22,H298,35.59,1621823650
3178,SP22,H298,36.72,1621824551
3179,SP22,H298,37.29,1621825451
3180,SP22,H298,37.27,1621826352
3181,SP22,H298,35.44,1621827253
3182,SP22,H298,34.75,1621828153
3183,SP22,H298,35.55,1621829054
3184,SP22,H298,35.39,1621829955
3185,SP22,H298,35.2,1621830855
3186,SP22,H298,35.15,1621831756
3187,SP22,H298,35.23,1621832657
3188,SP22,H298,35.2,1621833557
3189,SP22,H298,34.97,1621834458
3190,SP22,H298,36.22,1621835359
3191,SP22,H298,36.9,1621836260
3192,SP22,H298,36.67,1621837160
3193,SP22,H298,36.41,1621838061
3194,SP22,H298,36.29,1621838962
3195,SP22,H298,36.28,1621839862
3196,SP22,H298,36.21,1621840763
3197,SP22,H298,35.89,1621841664
3198,SP22,H298,35.6,1621842564
3199,SP22,H298,36.39,1621843465
3200,SP22,H298,36.09,1621844366
3201,SP22,H298,36.02,1621845266
3202,SP22,H298,36.34,1621846167
3203,SP22,H298,36.41,1621847068
3204,SP22,H298,36.13,1621847968
3205,SP22,H298,36.03,1621848869
3206,SP22,H298,35.26,1621849770
3207,SP22,H298,36.55,1621850670
3208,SP22,H298,36.56,1621851571
3209,SP22,H298,36.51,1621852472
3210,SP22,H298,36.21,1621853373
3211,SP22,H298,36.01,1621854273
3212,SP22,H298,35.74,1621855174
3213,SP22,H298,36.36,1621856075
3214,SP22,H298,36.85,1621856975
3215,SP22,H298,36.39,1621857876
3216,SP22,H298,36.28,1621858777
3217,SP22,H298,35.7,1621859677
3218,SP22,H298,35.93,1621860578
3219,SP22,H298,36.12,1621861479
3220,SP22,H298,36.4,1621862379
3221,SP22,H298,36.19,1621863280
3222,SP22,H298,35.97,1621864181
3223,SP22,H298,35.98,1621865081
3224,SP22,H298,36.49,1621865982
3225,SP22,H298,35.73,1621866883
3226,SP22,H298,36.08,1621867784
3227,SP22,H298,36.61,1621868684
3228,SP22,H298,36.54,1621869585
3229,SP22,H298,36.53,1621870486
3230,SP22,H298,36.17,1621871386
3231,SP22,H298,36.07,1621872287
3232,SP22,H298,35.99,1621873188
3233,SP22,H298,35.95,1621874088
3234,SP22,H298,35.05,1621874989
3235,SP22,H298,34.96,1621875890
3236,SP22,H298,35.85,1621876790
3237,SP22,H298,34.8,1621877691
3238,SP22,H298,34.9,1621878592
3239,SP22,H298,35.11,1621879492
3240,SP22,H298,36.25,1621880393
3241,SP22,H298,36.08,1621881294
3242,SP22,H298,36.48,1621882195
3243,SP22,H298,36.24,1621883095
3244,SP22,H298,36.19,1621883996
3245,SP22,H298,34.96,1621884897
3246,SP22,H298,36.51,1621885797
3247,SP22,H298,35.56,1621886698
3248,SP22,H298,35.77,1621887599
3249,SP22,H298,35.3,1621888499
3250,SP22,H298,36.21,1621889400
3251,SP22,H298,35.07,1621890301
3252,SP22,H298,35.56,1621891201
3253,SP22,H298,35.8,1621892102
3254,SP22,H298,36.18,1621893003
3255,SP22,H298,36.08,1621893903
3256,SP22,H298,35.47,1621894804
3257,SP22,H298,34.91,1621895705
3258,SP22,H298,35.35,1621896606
3259,SP22,H298,35.99,1621897506
3260,SP22,H298,35.03,1621898407
3261,SP22,H298,34.6,1621899308
3262,SP22,H298,34.99,1621900208
3263,SP22,H298,34.82,1621901109
3264,SP22,H298,34.67,1621902010
3265,SP22,H298,35.77,1621902910
3266,SP22,H298,36.69,1621903811
3267,SP22,H298,36.83,1621904712
3268,SP22,H298,36.01,1621905612
3269,SP22,H298,35.21,1621906513
3270,SP22,H298,36.37,1621907414
3271,SP22,H298,36.32,1621908314
3272,SP22,H298,35.88,1621909215
3273,SP22,H298,35.72,1621910116
3274,SP22,H298,34.85,1621911016
3275,SP22,H298,34.61,1621911917
3276,SP22,H298,36.34,1621912818
3277,SP22,H298,36.33,1621913719
3278,SP22,H298,35.07,1621914619
3279,SP22,H298,35.37,1621915520
3280,SP22,H298,36.37,1621916421
3281,SP22,H298,36.06,1621917321
3282,SP22,H298,35.79,1621918222
3283,SP22,H298,35.77,1621919123
3284,SP22,H298,35.6,1621920023
3285,SP22,H298,35.38,1621920924
3286,SP22,H298,35.29,1621921825
3287,SP22,H298,34.19,1621922725
3288,SP22,H298,36.85,1621923626
3289,SP22,H298,36.49,1621924527
3290,SP22,H298,36.25,1621925427
3291,SP22,H298,35.98,1621926328
3292,SP22,H298,35.85,1621927229
3293,SP22,H298,35.78,1621928130
3294,SP22,H298,36.22,1621929030
3295,SP22,H298,36.23,1621929931
3296,SP22,H298,36.43,1621930832
3297,SP22,H298,36.17,1621931732
3298,SP22,H298,34.99,1621932633
3299,SP22,H298,36.68,1621933534
3300,SP22,H298,36.63,1621934434
3301,SP22,H298,35.69,1621935335
3302,SP22,H298,36.12,1621936236
3303,SP22,H298,35.74,1621937136
3304,SP22,H298,35.79,1621938037
3305,SP22,H298,35.66,1621938938
3306,SP22,H298,35.03,1621939838
3307,SP22,H298,36.88,1621940739
3308,SP22,H298,36.73,1621941640
3309,SP22,H298,36.19,1621942541
3310,SP22,H298,36.15,1621943441
3311,SP22,H298,35.92,1621944342
3312,SP22,H298,35.54,1621945243
3313,SP22,H298,35.7,1621946143
3314,SP22,H298,36,1621947044
3315,SP22,H298,35.92,1621947945
3316,SP22,H298,35.69,1621948845
3317,SP22,H298,35.8,1621949746
3318,SP22,H298,35.04,1621950647
3319,SP22,H298,35.88,1621951547
3320,SP22,H298,34.96,1621952448
3321,SP22,H298,34.92,1621953349
3322,SP22,H298,35.08,1621954249
3323,SP22,H298,36.23,1621955150
3324,SP22,H298,35.49,1621956051
3325,SP22,H298,36.06,1621956952
3326,SP22,H298,35.99,1621957852
3327,SP22,H298,35.18,1621958753
3328,SP22,H298,34.64,1621959654
3329,SP22,H298,34.75,1621960554
3330,SP22,H298,34.69,1621961455
3331,SP22,H298,35.26,1621962356
3332,SP22,H298,36.19,1621963256
3333,SP22,H298,36.21,1621964157
3334,SP22,H298,35.47,1621965058
3335,SP22,H298,36.18,1621965958
3336,SP22,H298,35.35,1621966859
3337,SP22,H298,35.35,1621967760
3338,SP22,H298,35.54,1621968660
3339,SP22,H298,36.52,1621969561
3340,SP22,H298,35.86,1621970462
3341,SP22,H298,36.98,1621971362
3342,SP22,H298,37.15,1621972263
3343,SP22,H298,37.5,1621973164
3344,SP22,H298,38.01,1621974065
3345,SP22,H298,35.77,1621974965
3346,SP22,H298,37.7,1621975866
3347,SP22,H298,36.49,1621976767
3348,SP22,H298,36.96,1621977667
3349,SP22,H298,36.64,1621978568
3350,SP22,H298,35.86,1621979469
3351,SP8w1,H298,35.53,1621980369
3352,SP8w1,H298,34.73,1621981270
3353,SP8w1,H298,36.14,1621982171
3354,SP8w1,H298,34.25,1621983071
3355,SP8w1,H298,34.86,1621983972
3356,SP8w1,H298,35.74,1621984873
3357,SP8w1,H298,36.06,1621985773
3358,SP8w1,H298,35.41,1621986674
3359,SP8w1,H298,35.2,1621987575
3360,SP8w1,H298,34.99,1621988476
3361,SP8w1,H298,34.94,1621989376
3362,SP8w1,H298,35.33,1621990277
3363,SP8w1,H298,35.81,1621991178
3364,SP8w1,H298,35.47,1621992078
