"","X.1","X","ap_t","ap_ID","datetime","ID","unix","Period","State","num_Period","tod","DayNight","density","floordate","todfloor"
"5361",151685,288451,34.15,"22.00.31.25","2021-06-15 20:20:32","H230",1623788432,"SP8w3","Euthermic",3,20.3422222222222,"Night",0.00485790907183871,2021-06-15,20
"5362",151711,288452,34.02,"22.00.31.25","2021-06-15 20:35:34","H230",1623789334,"SP8w3","Euthermic",3,20.5927777777778,"Night",0.00518094003674518,2021-06-15,21
"5363",151738,288453,34.45,"22.00.31.25","2021-06-15 20:50:36","H230",1623790236,"SP8w3","Euthermic",3,20.8433333333333,"Night",0.00412430077076295,2021-06-15,21
"5364",151764,288454,33.62,"22.00.31.25","2021-06-15 21:05:38","H230",1623791138,"SP8w3","Euthermic",3,21.0938888888889,"Night",0.00713979030631735,2021-06-15,21
"5365",151790,288455,32.87,"22.00.31.25","2021-06-15 21:20:42","H230",1623792042,"SP8w3","Euthermic",3,21.345,"Night",0.00605363058362914,2021-06-15,21
"5366",151816,288456,34.2,"22.00.31.25","2021-06-15 21:35:41","H230",1623792941,"SP8w3","Euthermic",3,21.5947222222222,"Night",0.00473757419661346,2021-06-15,22
"5367",151842,288457,33.85,"22.00.31.25","2021-06-15 21:50:44","H230",1623793844,"SP8w3","Euthermic",3,21.8455555555556,"Night",0.00628049339321685,2021-06-15,22
"5368",151868,288458,33.62,"22.00.31.25","2021-06-15 22:05:46","H230",1623794746,"SP8w3","Euthermic",3,22.0961111111111,"Night",0.00721860195734141,2021-06-15,22
"5369",151894,288459,33.86,"22.00.31.25","2021-06-15 22:20:45","H230",1623795645,"SP8w3","Euthermic",3,22.3458333333333,"Night",0.00609455285539056,2021-06-15,22
"5370",151920,288460,33.34,"22.00.31.25","2021-06-15 22:35:43","H230",1623796543,"SP8w3","Euthermic",3,22.5952777777778,"Night",0.00719038934411785,2021-06-15,23
"5371",151945,288461,32.79,"22.00.31.25","2021-06-15 22:50:46","H230",1623797446,"SP8w3","Euthermic",3,22.8461111111111,"Night",0.00465432894979259,2021-06-15,23
"5372",151971,288462,33.26,"22.00.31.25","2021-06-15 23:05:47","H230",1623798347,"SP8w3","Euthermic",3,23.0963888888889,"Night",0.00649535237557334,2021-06-15,23
"5373",151997,288463,32.7,"22.00.31.25","2021-06-15 23:20:48","H230",1623799248,"SP8w3","Euthermic",3,23.3466666666667,"Night",0.00377158249795459,2021-06-15,23
"5374",152023,288464,33.95,"22.00.31.25","2021-06-15 23:35:47","H230",1623800147,"SP8w3","Euthermic",3,23.5963888888889,"Night",0.00410188175649969,2021-06-15,24
"5375",152049,288465,37.15,"22.00.31.25","2021-06-15 23:50:48","H230",1623801048,"SP8w3","Euthermic",3,23.8466666666667,"Night",0.00432992012914794,2021-06-15,24
"5376",152075,288466,32.32,"22.00.31.25","2021-06-16 00:05:51","H230",1623801951,"SP8w3","Euthermic",3,0.0975,"Night",0.00118757992756845,2021-06-16,0
"5377",152101,288467,32.37,"22.00.31.25","2021-06-16 00:20:51","H230",1623802851,"SP8w3","Euthermic",3,0.3475,"Night",0.00169993398825282,2021-06-16,0
"5378",152127,288468,33.42,"22.00.31.25","2021-06-16 00:35:50","H230",1623803750,"SP8w3","Euthermic",3,0.597222222222222,"Night",0.0054228877744603,2021-06-16,1
"5379",152153,288469,33.43,"22.00.31.25","2021-06-16 00:50:49","H230",1623804649,"SP8w3","Euthermic",3,0.846944444444444,"Night",0.00598877414356027,2021-06-16,1
"5380",152179,288470,33.6,"22.00.31.25","2021-06-16 01:05:48","H230",1623805548,"SP8w3","Euthermic",3,1.09666666666667,"Night",0.0061282490793146,2021-06-16,1
"5381",152205,288471,33.08,"22.00.31.25","2021-06-16 01:20:51","H230",1623806451,"SP8w3","Euthermic",3,1.3475,"Night",0.00552188387976615,2021-06-16,1
"5382",152231,288472,32.84,"22.00.31.25","2021-06-16 01:35:50","H230",1623807350,"SP8w3","Euthermic",3,1.59722222222222,"Night",0.00448827609741535,2021-06-16,2
"5383",152257,288473,32.6,"22.00.31.25","2021-06-16 01:50:50","H230",1623808250,"SP8w3","Euthermic",3,1.84722222222222,"Night",0.00334287242656898,2021-06-16,2
"5384",152283,288474,32.52,"22.00.31.25","2021-06-16 02:05:50","H230",1623809150,"SP8w3","Euthermic",3,2.09722222222222,"Night",0.00288328962922576,2021-06-16,2
"5385",152309,288475,32.16,"22.00.31.25","2021-06-16 02:20:49","H230",1623810049,"SP8w3","Euthermic",3,2.34694444444444,"Night",0.00152408903593823,2021-06-16,2
"5386",152335,288476,32.9,"22.00.31.25","2021-06-16 02:35:49","H230",1623810949,"SP8w3","Euthermic",3,2.59694444444444,"Night",0.00485911213322503,2021-06-16,3
"5387",152361,288477,33.52,"22.00.31.25","2021-06-16 02:50:49","H230",1623811849,"SP8w3","Euthermic",3,2.84694444444444,"Night",0.00610284483911099,2021-06-16,3
"5388",152387,288478,33.37,"22.00.31.25","2021-06-16 03:05:50","H230",1623812750,"SP8w3","Euthermic",3,3.09722222222222,"Night",0.00608627587582949,2021-06-16,3
"5389",152413,288479,33.13,"22.00.31.25","2021-06-16 03:20:50","H230",1623813650,"SP8w3","Euthermic",3,3.34722222222222,"Night",0.00582534451442716,2021-06-16,3
"5390",152439,288480,32.7,"22.00.31.25","2021-06-16 03:35:50","H230",1623814550,"SP8w3","Euthermic",3,3.59722222222222,"Night",0.00412526098618,2021-06-16,4
"5391",152464,288481,32.38,"22.00.31.25","2021-06-16 03:50:50","H230",1623815450,"SP8w3","Euthermic",3,3.84722222222222,"Night",0.0026120630627396,2021-06-16,4
"5392",152490,288482,32.75,"22.00.31.25","2021-06-16 04:05:51","H230",1623816351,"SP8w3","Euthermic",3,4.0975,"Night",0.00443363337868709,2021-06-16,4
"5393",152516,288483,33.51,"22.00.31.25","2021-06-16 04:20:51","H230",1623817251,"SP8w3","Euthermic",3,4.3475,"Night",0.0059966890147672,2021-06-16,4
"5394",152542,288484,33.93,"22.00.31.25","2021-06-16 04:35:53","H230",1623818153,"SP8w3","Euthermic",3,4.59805555555556,"Night",0.00529362520663267,2021-06-16,5
"5395",152568,288485,33.15,"22.00.31.25","2021-06-16 04:50:55","H230",1623819055,"SP8w3","Euthermic",3,4.84861111111111,"Night",0.00598620647660665,2021-06-16,5
"5396",152594,288486,33.14,"22.00.31.25","2021-06-16 05:05:54","H230",1623819954,"SP8w3","Euthermic",3,5.09833333333333,"Night",0.00601382827731992,2021-06-16,5
"5397",152620,288487,33.05,"22.00.31.25","2021-06-16 05:20:54","H230",1623820854,"SP8w3","Euthermic",3,5.34833333333333,"Night",0.00587913735817418,2021-06-16,5
"5398",152646,288488,32.62,"22.00.31.25","2021-06-16 05:35:53","H230",1623821753,"SP8w3","Euthermic",3,5.59805555555556,"Night",0.00433859828204396,2021-06-16,6
"5399",152672,288489,32.38,"22.00.31.25","2021-06-16 05:50:54","H230",1623822654,"SP8w3","Euthermic",3,5.84833333333333,"Night",0.00335710680631739,2021-06-16,6
"5400",152698,288490,32.87,"22.00.31.25","2021-06-16 06:05:54","H230",1623823554,"SP8w3","Euthermic",3,6.09833333333333,"Night",0.00557655045666013,2021-06-16,6
"5401",152724,288491,32.62,"22.00.31.25","2021-06-16 06:20:55","H230",1623824455,"SP8w3","Euthermic",3,6.34861111111111,"Night",0.00469534434413803,2021-06-16,6
"5402",152750,288492,32.48,"22.00.31.25","2021-06-16 06:35:55","H230",1623825355,"SP8w3","Euthermic",3,6.59861111111111,"Night",0.00427239037084072,2021-06-16,7
