"","ID","Period","State","DayNight","num_Period","floordate","todfloor","mean_BTind","median_BTind","std_BTind"
"1395","H263","SP8w3","Euthermic","Day",3,2021-06-14,13,33.07,33.105,0.174547032821147
"1396","H263","SP8w3","Euthermic","Day",3,2021-06-14,14,32.795,32.78,0.290459406228591
"1397","H263","SP8w3","Euthermic","Day",3,2021-06-14,15,33.1575,33.175,0.272687244537278
"1398","H263","SP8w3","Euthermic","Day",3,2021-06-14,16,33.3425,33.255,0.27765386124934
"1399","H263","SP8w3","Euthermic","Day",3,2021-06-14,17,32.935,32.935,0.0777817459305198
"1400","H263","SP8w3","Euthermic","Day",3,2021-06-15,9,34.945,34.945,0.176776695296637
"1401","H263","SP8w3","Euthermic","Day",3,2021-06-15,10,35.05,35.06,0.0355902608401039
"1402","H263","SP8w3","Euthermic","Day",3,2021-06-15,11,34.7125,34.73,0.134505266315736
"1403","H263","SP8w3","Euthermic","Day",3,2021-06-15,12,35.46,35.56,0.424578222082417
"1404","H263","SP8w3","Euthermic","Day",3,2021-06-15,13,34.52,34.5,0.578849433502933
"1405","H263","SP8w3","Euthermic","Day",3,2021-06-15,14,35.3725,35.635,0.947923168475872
"1406","H263","SP8w3","Euthermic","Day",3,2021-06-15,15,35.315,35.5,0.486997604374667
"1407","H263","SP8w3","Euthermic","Day",3,2021-06-15,16,33.6575,33.61,0.197716126470923
"1408","H263","SP8w3","Euthermic","Day",3,2021-06-15,17,33.66,33.66,0.183847763108501
"1409","H263","SP8w3","Euthermic","Day",3,2021-06-16,9,34.43,34.43,0.240416305603429
"1410","H263","SP8w3","Euthermic","Day",3,2021-06-16,10,33.21,32.875,0.693541635375987
"1411","H263","SP8w3","Euthermic","Day",3,2021-06-16,11,32.8425,32.52,1.07726118776584
"1412","H263","SP8w3","Euthermic","Day",3,2021-06-16,12,35.275,35.215,0.327057589220409
"1413","H263","SP8w3","Euthermic","Day",3,2021-06-16,13,34.015,33.995,0.646348719087975
"1414","H263","SP8w3","Euthermic","Day",3,2021-06-16,14,33.6975,33.71,0.289525473836067
"1415","H263","SP8w3","Euthermic","Day",3,2021-06-16,15,33.2425,33.15,0.358643276808585
"1416","H263","SP8w3","Euthermic","Day",3,2021-06-16,16,32.4725,32.46,0.33589432862137
"1417","H263","SP8w3","Euthermic","Day",3,2021-06-16,17,34.005,34.005,0.841457069611995
"1418","H263","SP8w3","Euthermic","Night",3,2021-06-09,22,36.095,36.095,0.332340187157677
"1419","H263","SP8w3","Euthermic","Night",3,2021-06-09,23,35.88,35.935,0.389786266219493
"1420","H263","SP8w3","Euthermic","Night",3,2021-06-09,24,35.255,35.255,0.106066017177981
"1421","H263","SP8w3","Euthermic","Night",3,2021-06-10,0,36.19,36.19,0.127279220613578
"1422","H263","SP8w3","Euthermic","Night",3,2021-06-10,1,36.685,36.815,0.640234332100367
"1423","H263","SP8w3","Euthermic","Night",3,2021-06-10,2,35.98,35.875,0.475464684983718
"1424","H263","SP8w3","Euthermic","Night",3,2021-06-10,3,35.8725,36.13,0.688349475194105
"1425","H263","SP8w3","Euthermic","Night",3,2021-06-10,4,35.4675,35.425,0.426487592629221
"1426","H263","SP8w3","Euthermic","Night",3,2021-06-10,5,35.63,35.605,0.204124145231932
"1427","H263","SP8w3","Euthermic","Night",3,2021-06-10,6,36.1525,36.13,0.180808370012747
"1428","H263","SP8w3","Euthermic","Night",3,2021-06-10,7,34.8425,34.81,0.309448434045696
"1429","H263","SP8w3","Euthermic","Night",3,2021-06-10,8,34.1475,34.225,0.39126930197329
"1430","H263","SP8w3","Euthermic","Night",3,2021-06-10,9,35.22,35.22,0.169705627484773
"1431","H263","SP8w3","Euthermic","Night",3,2021-06-10,17,35.51,35.51,0.0989949493661171
"1432","H263","SP8w3","Euthermic","Night",3,2021-06-10,18,36.07,36.335,0.820853214649245
"1433","H263","SP8w3","Euthermic","Night",3,2021-06-10,19,36.0175,36.015,0.182094297915484
"1434","H263","SP8w3","Euthermic","Night",3,2021-06-10,20,35.685,35.8,0.485695377783236
"1435","H263","SP8w3","Euthermic","Night",3,2021-06-10,21,35.8375,35.845,0.362893464623803
"1436","H263","SP8w3","Euthermic","Night",3,2021-06-10,22,36.32,36.3,0.342734104907384
"1437","H263","SP8w3","Euthermic","Night",3,2021-06-10,23,35.8725,35.85,0.189978068909719
"1438","H263","SP8w3","Euthermic","Night",3,2021-06-10,24,36.09,36.09,0.452548339959386
"1439","H263","SP8w3","Euthermic","Night",3,2021-06-11,0,36.12,36.12,0.254558441227157
"1440","H263","SP8w3","Euthermic","Night",3,2021-06-11,1,35.025,35.085,1.0903974810438
"1441","H263","SP8w3","Euthermic","Night",3,2021-06-11,2,36.645,36.515,0.283842679431172
"1442","H263","SP8w3","Euthermic","Night",3,2021-06-11,3,35.2425,35.38,0.381695777637986
"1443","H263","SP8w3","Euthermic","Night",3,2021-06-11,4,35.7625,35.72,0.393054279542492
"1444","H263","SP8w3","Euthermic","Night",3,2021-06-11,5,36.045,36,0.457420302712212
"1445","H263","SP8w3","Euthermic","Night",3,2021-06-11,6,35.725,35.495,0.505601951473025
"1446","H263","SP8w3","Euthermic","Night",3,2021-06-11,7,35.055,34.965,0.355574652264943
"1447","H263","SP8w3","Euthermic","Night",3,2021-06-11,8,35.145,35.025,0.3396566894184
"1448","H263","SP8w3","Euthermic","Night",3,2021-06-11,9,34.735,34.735,0.106066017177986
"1449","H263","SP8w3","Euthermic","Night",3,2021-06-11,17,34.115,34.115,0.34648232278141
"1450","H263","SP8w3","Euthermic","Night",3,2021-06-11,18,34.2175,33.945,0.8757996346197
"1451","H263","SP8w3","Euthermic","Night",3,2021-06-11,19,34.4175,33.995,0.987433542067517
"1452","H263","SP8w3","Euthermic","Night",3,2021-06-11,20,33.845,33.83,0.753679861302749
"1453","H263","SP8w3","Euthermic","Night",3,2021-06-11,21,33.5475,33.54,0.146827563261578
"1454","H263","SP8w3","Euthermic","Night",3,2021-06-11,22,33.9875,34.13,0.484656235559459
"1455","H263","SP8w3","Euthermic","Night",3,2021-06-11,23,34.4825,34.005,1.08358586800186
"1456","H263","SP8w3","Euthermic","Night",3,2021-06-11,24,36.095,36.095,0.487903679018716
"1457","H263","SP8w3","Euthermic","Night",3,2021-06-12,0,35.94,35.94,0.452548339959391
"1458","H263","SP8w3","Euthermic","Night",3,2021-06-12,1,35.6075,35.57,0.132507861402005
"1459","H263","SP8w3","Euthermic","Night",3,2021-06-12,2,35.7675,35.755,0.601241770560453
"1460","H263","SP8w3","Euthermic","Night",3,2021-06-12,3,35.825,35.68,0.610054642361377
"1461","H263","SP8w3","Euthermic","Night",3,2021-06-12,4,34.7575,34.785,0.399113601204804
"1462","H263","SP8w3","Euthermic","Night",3,2021-06-12,5,35.7425,35.7,0.607858261987665
"1463","H263","SP8w3","Euthermic","Night",3,2021-06-12,6,35.6225,35.615,0.171148084028618
"1464","H263","SP8w3","Euthermic","Night",3,2021-06-12,7,35.1825,35.235,0.316161878368239
"1465","H263","SP8w3","Euthermic","Night",3,2021-06-12,8,34.955,34.985,0.995673976091908
"1466","H263","SP8w3","Euthermic","Night",3,2021-06-12,9,35.255,35.255,0.247487373415293
"1467","H263","SP8w3","Euthermic","Night",3,2021-06-12,17,35.51,35.51,0.0282842712474613
"1468","H263","SP8w3","Euthermic","Night",3,2021-06-12,18,36.75,36.745,0.167928556237468
"1469","H263","SP8w3","Euthermic","Night",3,2021-06-12,19,35.92,35.97,0.381400926410342
"1470","H263","SP8w3","Euthermic","Night",3,2021-06-12,20,35.895,35.845,0.30424770609927
"1471","H263","SP8w3","Euthermic","Night",3,2021-06-12,21,36.735,36.715,0.193304595565306
"1472","H263","SP8w3","Euthermic","Night",3,2021-06-12,22,36.5925,36.58,0.24998333277774
"1473","H263","SP8w3","Euthermic","Night",3,2021-06-12,23,36.0125,36.05,0.164595463687996
"1474","H263","SP8w3","Euthermic","Night",3,2021-06-12,24,35.6,35.6,0.452548339959391
"1475","H263","SP8w3","Euthermic","Night",3,2021-06-13,0,36.1,36.1,0.806101730552665
"1476","H263","SP8w3","Euthermic","Night",3,2021-06-13,1,35.6075,35.605,0.638663970070854
"1477","H263","SP8w3","Euthermic","Night",3,2021-06-13,2,35.3225,35.31,0.550537616032426
"1478","H263","SP8w3","Euthermic","Night",3,2021-06-13,3,35.1725,35.17,1.23386587601732
"1479","H263","SP8w3","Euthermic","Night",3,2021-06-13,4,35.745,35.66,0.258392466350446
"1480","H263","SP8w3","Euthermic","Night",3,2021-06-13,5,34.7725,34.89,0.829834320813497
"1481","H263","SP8w3","Euthermic","Night",3,2021-06-13,6,35.0275,34.965,0.807728295901535
"1482","H263","SP8w3","Euthermic","Night",3,2021-06-13,7,34.6075,34.625,0.215154982899925
"1483","H263","SP8w3","Euthermic","Night",3,2021-06-13,8,34.3825,34.48,0.259663243451976
"1484","H263","SP8w3","Euthermic","Night",3,2021-06-13,9,34.555,34.555,0.360624458405143
"1485","H263","SP8w3","Euthermic","Night",3,2021-06-13,17,35.135,35.135,0.19091883092037
"1486","H263","SP8w3","Euthermic","Night",3,2021-06-13,18,36.7975,36.805,0.384566855912813
"1487","H263","SP8w3","Euthermic","Night",3,2021-06-13,19,36.0475,36.11,0.286865241300978
"1488","H263","SP8w3","Euthermic","Night",3,2021-06-13,20,34.95,34.955,0.163095064303002
"1489","H263","SP8w3","Euthermic","Night",3,2021-06-13,21,34.8025,34.81,0.731772961147558
"1490","H263","SP8w3","Euthermic","Night",3,2021-06-13,22,33.755,33.815,0.199749843554383
"1491","H263","SP8w3","Euthermic","Night",3,2021-06-13,23,32.7425,32.795,0.295564431779828
"1492","H263","SP8w3","Euthermic","Night",3,2021-06-13,24,32.925,32.925,0.374766594028871
"1493","H263","SP8w3","Euthermic","Night",3,2021-06-14,0,32.335,32.335,0.0636396103067917
"1494","H263","SP8w3","Euthermic","Night",3,2021-06-14,1,33.375,33.3,0.261852375713238
"1495","H263","SP8w3","Euthermic","Night",3,2021-06-14,2,33.67,33.745,0.560178542966438
"1496","H263","SP8w3","Euthermic","Night",3,2021-06-14,3,32.835,32.8,0.186993761036742
"1497","H263","SP8w3","Euthermic","Night",3,2021-06-14,4,33.5225,33.535,0.19311050377094
"1498","H263","SP8w3","Euthermic","Night",3,2021-06-14,5,33.04,32.995,0.17832554500127
"1499","H263","SP8w3","Euthermic","Night",3,2021-06-14,6,33.0575,33.095,0.359107690440253
"1500","H263","SP8w3","Euthermic","Night",3,2021-06-14,7,32.755,32.775,0.133790881602598
"1501","H263","SP8w3","Euthermic","Night",3,2021-06-14,8,32.41,32.355,0.237627158941624
"1502","H263","SP8w3","Euthermic","Night",3,2021-06-14,9,32.655,32.655,0.304055915910215
"1503","H263","SP8w3","Euthermic","Night",3,2021-06-14,17,33.15,33.15,0.0282842712474613
"1504","H263","SP8w3","Euthermic","Night",3,2021-06-14,18,34.3125,34.355,0.249449393665329
"1505","H263","SP8w3","Euthermic","Night",3,2021-06-14,19,33.7675,33.94,0.393816793276602
"1506","H263","SP8w3","Euthermic","Night",3,2021-06-14,20,33.425,33.5,0.53419721701509
"1507","H263","SP8w3","Euthermic","Night",3,2021-06-14,21,34,33.9,0.44609416046391
"1508","H263","SP8w3","Euthermic","Night",3,2021-06-14,22,33.8025,33.7,0.500424819528369
"1509","H263","SP8w3","Euthermic","Night",3,2021-06-14,23,33.85,33.85,0.301109061083632
"1510","H263","SP8w3","Euthermic","Night",3,2021-06-14,24,36.315,36.315,0.275771644662754
"1511","H263","SP8w3","Euthermic","Night",3,2021-06-15,0,35.69,35.69,0.820243866176398
"1512","H263","SP8w3","Euthermic","Night",3,2021-06-15,1,35.87,35.86,0.511468474101776
"1513","H263","SP8w3","Euthermic","Night",3,2021-06-15,2,35.8725,35.89,0.309556133843282
"1514","H263","SP8w3","Euthermic","Night",3,2021-06-15,3,35.5625,35.6,0.520472541702889
"1515","H263","SP8w3","Euthermic","Night",3,2021-06-15,4,35.49,35.775,0.734529327755763
"1516","H263","SP8w3","Euthermic","Night",3,2021-06-15,5,34.7175,34.745,0.45213382974513
"1517","H263","SP8w3","Euthermic","Night",3,2021-06-15,6,34.705,34.835,0.478922401508497
"1518","H263","SP8w3","Euthermic","Night",3,2021-06-15,7,34.7875,34.83,0.317844301506258
"1519","H263","SP8w3","Euthermic","Night",3,2021-06-15,8,34.6375,34.745,0.299485670219239
"1520","H263","SP8w3","Euthermic","Night",3,2021-06-15,9,34.445,34.445,0.261629509039026
"1521","H263","SP8w3","Euthermic","Night",3,2021-06-15,17,33.24,33.24,0.11313708498985
"1522","H263","SP8w3","Euthermic","Night",3,2021-06-15,18,33.93,33.375,1.43705717817119
"1523","H263","SP8w3","Euthermic","Night",3,2021-06-15,19,33.8875,33.725,0.515582195192968
"1524","H263","SP8w3","Euthermic","Night",3,2021-06-15,20,33.21,33.225,0.298552061344972
"1525","H263","SP8w3","Euthermic","Night",3,2021-06-15,21,33.2825,33.285,0.11265729744081
"1526","H263","SP8w3","Euthermic","Night",3,2021-06-15,22,34.05,33.895,0.566803904950088
"1527","H263","SP8w3","Euthermic","Night",3,2021-06-15,23,33.3725,33.32,0.251445819213604
"1528","H263","SP8w3","Euthermic","Night",3,2021-06-15,24,34.63,34.63,0.0141421356237332
"1529","H263","SP8w3","Euthermic","Night",3,2021-06-16,0,33.46,33.46,0.0141421356237281
"1530","H263","SP8w3","Euthermic","Night",3,2021-06-16,1,33.3925,33.3,0.535249163162977
"1531","H263","SP8w3","Euthermic","Night",3,2021-06-16,2,33.2275,33.19,0.180992633367585
"1532","H263","SP8w3","Euthermic","Night",3,2021-06-16,3,34.0825,33.685,0.948766743374436
"1533","H263","SP8w3","Euthermic","Night",3,2021-06-16,4,33.1625,33.075,0.465716294182056
"1534","H263","SP8w3","Euthermic","Night",3,2021-06-16,5,32.4975,32.395,0.398528543519784
"1535","H263","SP8w3","Euthermic","Night",3,2021-06-16,6,32.84,32.855,0.138323292808308
"1536","H263","SP8w3","Euthermic","Night",3,2021-06-16,7,32.3375,32.28,0.540824987095333
"1537","H263","SP8w3","Euthermic","Night",3,2021-06-16,8,32.615,32.63,0.202402239776804
"1538","H263","SP8w3","Euthermic","Night",3,2021-06-16,9,33.95,33.95,0.169705627484773
"1539","H263","SP8w3","Euthermic","Night",3,2021-06-16,17,33.165,33.165,0.219203102167831
"1540","H263","SP8w3","Euthermic","Night",3,2021-06-16,18,33.5575,33.45,0.417003197429788
"1541","H263","SP8w3","Euthermic","Night",3,2021-06-16,19,32.8025,32.81,0.121483880960947
"1542","H263","SP8w3","Euthermic","Night",3,2021-06-16,20,33.0925,33.125,0.386641522170945
"1543","H263","SP8w3","Euthermic","Night",3,2021-06-16,21,34.15,34.215,0.24913182588073
"1544","H263","SP8w3","Euthermic","Night",3,2021-06-16,22,33.685,33.685,0.388908729652604
"1545","H263","SP8w4","Euthermic","Day",4,2021-06-17,9,32.915,32.915,0.275771644662754
"1546","H263","SP8w4","Euthermic","Day",4,2021-06-17,10,32.58,32.575,0.283196045170127
"1547","H263","SP8w4","Euthermic","Day",4,2021-06-17,11,32.65,32.785,0.39640047090453
"1548","H263","SP8w4","Euthermic","Day",4,2021-06-17,12,33.3475,33.31,0.180992633367586
"1549","H263","SP8w4","Euthermic","Day",4,2021-06-17,13,33.015,33.015,0.161761140780679
"1550","H263","SP8w4","Euthermic","Day",4,2021-06-17,14,33.01,33.035,0.127279220613577
"1551","H263","SP8w4","Euthermic","Day",4,2021-06-17,15,34.8,35.27,1.34161594107007
"1552","H263","SP8w4","Euthermic","Day",4,2021-06-17,16,33.7975,33.66,1.14307698778341
"1553","H263","SP8w4","Euthermic","Day",4,2021-06-17,17,32.885,32.885,0.0494974746830585
"1554","H263","SP8w4","Euthermic","Day",4,2021-06-18,9,32.69,32.69,0.0707106781186558
"1555","H263","SP8w4","Euthermic","Day",4,2021-06-18,10,32.39,32.385,0.227888861801828
"1556","H263","SP8w4","Euthermic","Day",4,2021-06-18,11,32.51,32.425,0.382186690854963
"1557","H263","SP8w4","Euthermic","Day",4,2021-06-18,12,32.0425,32.09,0.169189243156885
"1558","H263","SP8w4","Euthermic","Day",4,2021-06-18,13,32.2175,32.13,0.189274932307477
"1559","H263","SP8w4","Euthermic","Day",4,2021-06-18,14,32.64,32.645,0.227888861801832
"1560","H263","SP8w4","Euthermic","Day",4,2021-06-18,15,32.415,32.47,0.131021626713557
"1561","H263","SP8w4","Euthermic","Day",4,2021-06-18,16,32.735,32.765,0.270123428577875
"1562","H263","SP8w4","Euthermic","Day",4,2021-06-18,17,33.045,33.045,0.0212132034355972
"1563","H263","SP8w4","Euthermic","Day",4,2021-06-19,9,32.585,32.585,0.120208152801714
"1564","H263","SP8w4","Euthermic","Day",4,2021-06-19,10,32.3125,32.23,0.247302109439718
"1565","H263","SP8w4","Euthermic","Day",4,2021-06-19,11,31.99,32,0.152315462117279
"1566","H263","SP8w4","Euthermic","Day",4,2021-06-19,12,32.0475,31.985,0.204511613362177
"1567","H263","SP8w4","Euthermic","Day",4,2021-06-19,13,32.2125,32.185,0.110867789130416
"1568","H263","SP8w4","Euthermic","Day",4,2021-06-19,14,34.835,35.34,1.2411150900165
"1569","H263","SP8w4","Euthermic","Day",4,2021-06-19,15,33.415,32.995,1.1759393408392
"1570","H263","SP8w4","Euthermic","Day",4,2021-06-19,16,33.0775,33.135,0.348556547301392
"1571","H263","SP8w4","Euthermic","Day",4,2021-06-19,17,34.8,34.8,1.85261976670875
"1572","H263","SP8w4","Euthermic","Day",4,2021-06-20,9,33.35,33.35,0.169705627484773
"1573","H263","SP8w4","Euthermic","Day",4,2021-06-20,10,32.9325,32.845,0.2577304793772
"1574","H263","SP8w4","Euthermic","Day",4,2021-06-20,11,32.9,32.905,0.184210025061973
"1575","H263","SP8w4","Euthermic","Day",4,2021-06-20,12,32.65,32.635,0.0594418483337548
"1576","H263","SP8w4","Euthermic","Day",4,2021-06-20,13,33.2375,33.27,0.324384031666171
"1577","H263","SP8w4","Euthermic","Day",4,2021-06-20,14,32.63,32.68,0.160831174424199
"1578","H263","SP8w4","Euthermic","Day",4,2021-06-20,15,33.105,33.11,0.300499584026334
"1579","H263","SP8w4","Euthermic","Day",4,2021-06-20,16,33.035,33.15,0.416773319683494
"1580","H263","SP8w4","Euthermic","Day",4,2021-06-20,17,32.795,32.795,0.0636396103067917
"1581","H263","SP8w4","Euthermic","Day",4,2021-06-21,9,32.5,32.5,0.240416305603429
"1582","H263","SP8w4","Euthermic","Day",4,2021-06-21,10,31.9375,31.89,0.360682223940501
"1583","H263","SP8w4","Euthermic","Day",4,2021-06-21,11,32.2025,32.205,0.0987842767515838
"1584","H263","SP8w4","Euthermic","Day",4,2021-06-21,12,32.4575,32.5,0.289295120364425
"1585","H263","SP8w4","Euthermic","Day",4,2021-06-21,13,32.815,32.8,0.09678154093972
"1586","H263","SP8w4","Euthermic","Day",4,2021-06-21,14,32.5475,32.54,0.135246688191122
"1587","H263","SP8w4","Euthermic","Day",4,2021-06-21,15,32.84,32.59,0.706871039629344
"1588","H263","SP8w4","Euthermic","Day",4,2021-06-21,16,33.05,33.15,0.3024345659257
"1589","H263","SP8w4","Euthermic","Day",4,2021-06-21,17,32.375,32.375,0.912167747730648
"1590","H263","SP8w4","Euthermic","Day",4,2021-06-22,9,32.435,32.435,0.19091883092037
"1591","H263","SP8w4","Euthermic","Day",4,2021-06-22,10,32.3225,32.315,0.102428837085397
"1592","H263","SP8w4","Euthermic","Day",4,2021-06-22,11,32.6775,32.725,0.345964834436488
"1593","H263","SP8w4","Euthermic","Day",4,2021-06-22,12,32.4725,32.455,0.0942956343987707
"1594","H263","SP8w4","Euthermic","Day",4,2021-06-22,13,32.5125,32.425,0.216390850083823
"1595","H263","SP8w4","Euthermic","Day",4,2021-06-22,14,32.8625,32.79,0.472890050646025
"1596","H263","SP8w4","Euthermic","Day",4,2021-06-22,15,33.1125,33.135,0.318995820244299
"1597","H263","SP8w4","Euthermic","Day",4,2021-06-22,16,32.97,32.94,0.441512551727955
"1598","H263","SP8w4","Euthermic","Day",4,2021-06-22,17,33.06,33.06,0.395979797464468
"1599","H263","SP8w4","Euthermic","Day",4,2021-06-23,9,32.025,32.025,0.0212132034355972
"1600","H263","SP8w4","Euthermic","Day",4,2021-06-23,10,31.8675,31.86,0.216698715578412
"1601","H263","SP8w4","Euthermic","Day",4,2021-06-23,11,32.115,32.04,0.156950098226581
"1602","H263","SP8w4","Euthermic","Day",4,2021-06-23,12,32.7475,32.78,0.212818388929779
"1603","H263","SP8w4","Euthermic","Day",4,2021-06-23,13,31.8875,31.925,0.15585784121008
"1604","H263","SP8w4","Euthermic","Day",4,2021-06-23,14,32.695,32.725,0.106614570611466
"1605","H263","SP8w4","Euthermic","Day",4,2021-06-23,15,32.665,32.77,0.608303652243954
"1606","H263","SP8w4","Euthermic","Day",4,2021-06-23,16,33.075,32.985,0.386134691526158
"1607","H263","SP8w4","Euthermic","Day",4,2021-06-23,17,32.99,32.99,0.0282842712474613
"1608","H263","SP8w4","Euthermic","Night",4,2021-06-16,22,32.69,32.69,0.410121933088196
"1609","H263","SP8w4","Euthermic","Night",4,2021-06-16,23,33.615,33.58,1.22006830409886
"1610","H263","SP8w4","Euthermic","Night",4,2021-06-16,24,34.345,34.345,0.0353553390593254
"1611","H263","SP8w4","Euthermic","Night",4,2021-06-17,0,34.6,34.6,0.0424264068711945
"1612","H263","SP8w4","Euthermic","Night",4,2021-06-17,1,33.8375,33.8,0.675345590543587
"1613","H263","SP8w4","Euthermic","Night",4,2021-06-17,2,32.8325,32.9,0.200229035523491
"1614","H263","SP8w4","Euthermic","Night",4,2021-06-17,3,33.1525,32.755,0.938132009189893
"1615","H263","SP8w4","Euthermic","Night",4,2021-06-17,4,33.485,33.515,0.17019596548293
"1616","H263","SP8w4","Euthermic","Night",4,2021-06-17,5,33.285,33.28,0.0984885780179601
"1617","H263","SP8w4","Euthermic","Night",4,2021-06-17,6,32.75,32.745,0.175689119374728
"1618","H263","SP8w4","Euthermic","Night",4,2021-06-17,7,32.245,32.245,0.174068951855292
"1619","H263","SP8w4","Euthermic","Night",4,2021-06-17,8,32.1225,32.135,0.179513230710162
"1620","H263","SP8w4","Euthermic","Night",4,2021-06-17,9,32.88,32.88,0.76367532368147
"1621","H263","SP8w4","Euthermic","Night",4,2021-06-17,17,32.995,32.995,1.01116269709676
"1622","H263","SP8w4","Euthermic","Night",4,2021-06-17,18,33.8325,33.88,0.153920975395385
"1623","H263","SP8w4","Euthermic","Night",4,2021-06-17,19,33.8025,33.735,0.153487241597904
"1624","H263","SP8w4","Euthermic","Night",4,2021-06-17,20,34.335,34.445,0.385097390279393
"1625","H263","SP8w4","Euthermic","Night",4,2021-06-17,21,33.6275,33.74,0.443273805527315
"1626","H263","SP8w4","Euthermic","Night",4,2021-06-17,22,32.74,32.595,0.410933895738315
"1627","H263","SP8w4","Euthermic","Night",4,2021-06-17,23,32.985,32.8,0.547083174663597
"1628","H263","SP8w4","Euthermic","Night",4,2021-06-17,24,34.14,34.14,1.21622366364086
"1629","H263","SP8w4","Euthermic","Night",4,2021-06-18,0,33.6,33.6,0.226274169979695
"1630","H263","SP8w4","Euthermic","Night",4,2021-06-18,1,33.1325,33.16,0.18892238265136
"1631","H263","SP8w4","Euthermic","Night",4,2021-06-18,2,34.1675,34.27,0.522326526226649
"1632","H263","SP8w4","Euthermic","Night",4,2021-06-18,3,33.095,32.925,0.449481182401814
"1633","H263","SP8w4","Euthermic","Night",4,2021-06-18,4,32.65,32.595,0.389957262615619
"1634","H263","SP8w4","Euthermic","Night",4,2021-06-18,5,32.5325,32.51,0.174236429409389
"1635","H263","SP8w4","Euthermic","Night",4,2021-06-18,6,33.09,33.06,0.37434387043644
"1636","H263","SP8w4","Euthermic","Night",4,2021-06-18,7,32.9225,32.915,0.353683003078559
"1637","H263","SP8w4","Euthermic","Night",4,2021-06-18,8,32.485,32.39,0.232307267787013
"1638","H263","SP8w4","Euthermic","Night",4,2021-06-18,9,32.42,32.42,0.212132034355962
"1639","H263","SP8w4","Euthermic","Night",4,2021-06-18,17,33.065,33.065,0.106066017177981
"1640","H263","SP8w4","Euthermic","Night",4,2021-06-18,18,32.925,33.115,0.584380013347479
"1641","H263","SP8w4","Euthermic","Night",4,2021-06-18,19,33.13,32.995,0.597048295087311
"1642","H263","SP8w4","Euthermic","Night",4,2021-06-18,20,32.92,32.925,0.219544984001003
"1643","H263","SP8w4","Euthermic","Night",4,2021-06-18,21,32.7325,32.725,0.0797391580927055
"1644","H263","SP8w4","Euthermic","Night",4,2021-06-18,22,33.755,33.765,0.512152321092075
"1645","H263","SP8w4","Euthermic","Night",4,2021-06-18,23,33.495,33.38,0.37616485747608
"1646","H263","SP8w4","Euthermic","Night",4,2021-06-18,24,33.07,33.07,0.254558441227157
"1647","H263","SP8w4","Euthermic","Night",4,2021-06-19,0,32.865,32.865,0.0353553390593254
"1648","H263","SP8w4","Euthermic","Night",4,2021-06-19,1,33.5875,33.545,0.395506005011302
"1649","H263","SP8w4","Euthermic","Night",4,2021-06-19,2,33.18,33.16,0.272396769437526
"1650","H263","SP8w4","Euthermic","Night",4,2021-06-19,3,34.6275,34.8,1.52261562232014
"1651","H263","SP8w4","Euthermic","Night",4,2021-06-19,4,33.0475,33.085,0.46053411020973
"1652","H263","SP8w4","Euthermic","Night",4,2021-06-19,5,32.96,32.835,0.796785207359339
"1653","H263","SP8w4","Euthermic","Night",4,2021-06-19,6,33.4325,33.51,0.368906040431255
"1654","H263","SP8w4","Euthermic","Night",4,2021-06-19,7,32.525,32.485,0.211423745118659
"1655","H263","SP8w4","Euthermic","Night",4,2021-06-19,8,32.255,32.195,0.147082743152736
"1656","H263","SP8w4","Euthermic","Night",4,2021-06-19,9,32.62,32.62,0.650538238691625
"1657","H263","SP8w4","Euthermic","Night",4,2021-06-19,17,35.73,35.73,0.367695526217007
"1658","H263","SP8w4","Euthermic","Night",4,2021-06-19,18,34.98,35.04,0.707766439818486
"1659","H263","SP8w4","Euthermic","Night",4,2021-06-19,19,35.01,34.915,0.834066344283637
"1660","H263","SP8w4","Euthermic","Night",4,2021-06-19,20,34.0125,34.04,0.27035470527932
"1661","H263","SP8w4","Euthermic","Night",4,2021-06-19,21,33.6275,33.63,0.169189243156885
"1662","H263","SP8w4","Euthermic","Night",4,2021-06-19,22,35.735,35.955,0.783177289422177
"1663","H263","SP8w4","Euthermic","Night",4,2021-06-19,23,33.42,33.4,0.581148288591932
"1664","H263","SP8w4","Euthermic","Night",4,2021-06-19,24,32.39,32.39,0.15556349186104
"1665","H263","SP8w4","Euthermic","Night",4,2021-06-20,0,33.185,33.185,0.388908729652604
"1666","H263","SP8w4","Euthermic","Night",4,2021-06-20,1,33.525,33.08,1.06315568003938
"1667","H263","SP8w4","Euthermic","Night",4,2021-06-20,2,33.79,33.675,0.399749921826135
"1668","H263","SP8w4","Euthermic","Night",4,2021-06-20,3,33.1175,33.155,0.145459043491059
"1669","H263","SP8w4","Euthermic","Night",4,2021-06-20,4,34.3825,34.24,0.490399497008987
"1670","H263","SP8w4","Euthermic","Night",4,2021-06-20,5,34.0175,33.995,0.443574495810268
"1671","H263","SP8w4","Euthermic","Night",4,2021-06-20,6,33.235,33.245,0.0556776436283013
"1672","H263","SP8w4","Euthermic","Night",4,2021-06-20,7,33.2525,33.255,0.0492442890089823
"1673","H263","SP8w4","Euthermic","Night",4,2021-06-20,8,32.94,32.88,0.213229141222924
"1674","H263","SP8w4","Euthermic","Night",4,2021-06-20,9,33.195,33.195,0.388908729652599
"1675","H263","SP8w4","Euthermic","Night",4,2021-06-20,17,32.985,32.985,0.0777817459305198
"1676","H263","SP8w4","Euthermic","Night",4,2021-06-20,18,33.4775,33.405,0.443198601080826
