Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,FOS-Thresh-1: Positive %,FOS-Thresh-1: Positive area µm^2,FOS-Thresh-1: Negative %,FOS-Thresh-1: Negative area µm^2,Num Detections,Num Negative,Num Positive,Positive %,Num Positive per mm^2,Area µm^2,Perimeter µm,Classifier: Positive %,Classifier: Positive area µm^2,Classifier: Negative %,Classifier: Negative area µm^2,Fos-Thresh-1: Positive %,Fos-Thresh-1: Positive area µm^2,Fos-Thresh-1: Negative %,Fos-Thresh-1: Negative area µm^2
Slide 24_Image01.vsi - EFI 40x_01 #2,12bb092d-9970-4afc-911f-e86464b55bc0,ME,,Image,Polygon,212.24,896.73,0.7184,220.9565,99.2816,30535.584,117,114,3,2.564,97.54,30756.3,1008.4,,,,,,,,
Slide 24_Image01.vsi - EFI 40x_01 #2,78b7d6c5-460e-4560-8631-690585cc0c9f,PT,,Image,Geometry,188.05,724.43,2.2433,446.8407,97.7567,19472.0273,253,248,5,1.976,251.22,19903.1,1373.8,,,,,,,,
Slide 48_Image01.vsi - EFI 40x_02 #4,89372350-ec32-4c89-8f81-21cba05bb087,AVPE,,Image,Geometry,1445.9,1040.5,0.532,3636.0903,99.468,679882.6875,1879,1876,3,0.1597,4.389,683547.5,5679.1,,,,,,,,
Slide 48_Image01.vsi - EFI 40x_02 #4,3bb328be-6abc-432b-9a2d-2d836eb92ded,MnPO,,Image,Polygon,1393,2089.7,0.1204,351.923,99.8795,291821.75,1029,1026,3,0.2915,10.27,292180.8,2712,,,,,,,,
Slide 48_Image01.vsi - EFI 40x_02 #4,62584642-885e-4703-94e0-4fa6b9f7de22,LPO,,Image,Rectangle,408.83,1662.1,0.036,211.6281,99.964,587525.75,1436,1435,1,0.0696,1.701,587730.2,3072.9,,,,,,,,
Slide 58_Image01.vsi - EFI 40x_02 #4,9479ad32-41ba-48a3-ac96-3e96f2de7e19,OVLT,,Image,Polygon,1586.1,878.84,0.1738,176.5544,99.8262,101381.9375,603,602,1,0.1658,9.847,101556.9,1623.3,,,,,,,,
Slide 58_Image01.vsi - EFI 40x_02 #4,6bf9e609-36d5-4fed-bf28-3b0e77549a70,MnPO,,Image,Polygon,1558.1,1872.1,0.1062,304.1423,99.8938,286096.7188,1025,1022,3,0.2927,10.48,286391.5,2306,,,,,,,,
Slide 58_Image01.vsi - EFI 40x_02 #4,6a12b95c-c4f0-4b9e-bab7-ba5c20f5c353,LPO,,Image,Rectangle,2643.4,1898.6,0.226,1438.9163,99.774,635387.25,1524,1435,89,5.84,139.75,636863.6,3228.7,,,,,,,,
Slide 58_Image01.vsi - EFI 40x_02 #4,82be5ed2-df83-45d5-b820-03cd51a1a061,AVPE,,Image,Polygon,1575.1,1129.4,0.402,2566.804,99.598,635864.0625,2118,2089,29,1.369,45.42,638461.9,5091.4,,,,,,,,
Slide 41_Image01.vsi - EFI 40x_04 #8,24259b10-5455-4458-ab4f-f4c1e2c87033,AVPE_x05,,Image,Polygon,1174.1,641.28,0.7906,2693.9927,99.2094,338071.0625,1261,1257,4,0.3172,11.74,340779.8,2557.8,,,,,,,,
Slide 41_Image01.vsi - EFI 40x_04 #8,d50d7c55-c05e-46a1-b13f-976171d3c777,MnPO,,Image,Polygon,617.44,1487.4,0.452,1307.4775,99.548,287968.2188,1183,1173,10,0.8453,34.57,289278.6,2434.3,,,,,,,,
Slide 41_Image01.vsi - EFI 40x_04 #8,f5c94225-0245-43db-ba62-ff13409e8b89,LPO,,Image,Rectangle,1695.7,1533.2,2.9538,17957.6641,97.0462,589984.375,1593,1498,95,5.964,156.26,607943.8,3148.6,,,,,,,,
Slide 54_Image01.vsi - EFI 40x_02 #4,081110d7-9cc2-48f0-a9e3-58818732cac1,OVLT,,Image,Polygon,2015.4,1653.6,2.1538,2136.4927,97.8462,97058.7812,679,661,18,2.651,181.46,99196.3,1406.1,,,,,,,,
Slide 54_Image01.vsi - EFI 40x_02 #4,1268a42d-7f93-4f7f-af45-927cb42df787,AVPE,,Image,Polygon,1728.6,1626.3,0.4968,3571.1685,99.5032,715207,2374,2357,17,0.7161,23.65,718779.4,4161.2,,,,,,,,
Slide 54_Image01.vsi - EFI 40x_02 #4,dd8ceb03-3f1b-48fd-8300-3024a4d7faf7,MnPO,,Image,Polygon,917.05,1502,0.2874,887.3308,99.7126,307881.125,760,759,1,0.1316,3.239,308769.8,2324.2,,,,,,,,
Slide 54_Image01.vsi - EFI 40x_02 #4,b48358c9-3b10-4b91-8a6a-eb1c1a9663d2,LPO,,Image,Rectangle,1060.3,2455.7,0.7797,4744.8599,99.2203,603814.9375,1524,1498,26,1.706,42.72,608548.8,3127.4,,,,,,,,
Slide 66_Image01.vsi - EFI 40x_01 #2,73984f02-b678-4b7f-9efc-78e9d63867e2,AVPE,,Image,Geometry,1709.6,1398.6,0.232,1680.3824,99.768,722470.5625,2101,2100,1,0.0476,1.381,724194.5,6479.8,,,,,,,,
Slide 66_Image01.vsi - EFI 40x_01 #2,41919ac4-94c3-4e39-b8af-91e9eed0daac,OVLT,,Image,Polygon,1738.3,928.95,0.0484,43.3448,99.9516,89526.4219,546,546,0,0,0,89571.7,2019,,,,,,,,
Slide 66_Image01.vsi - EFI 40x_01 #2,cda4ee53-ade0-4d85-b0c9-cc30bcdee1fe,LPO,,Image,Rectangle,2943.9,1719.4,0.1287,782.3359,99.8713,607235.375,1617,1614,3,0.1855,4.934,608018.7,3132.1,,,,,,,,
Slide 66_Image01.vsi - EFI 40x_02 #4,5e93f2af-85cf-4f55-b92c-1f5bd4a071b7,AVPE_x05,,Image,Polygon,1622.3,965.28,0.2911,1076.6116,99.7089,368814.3438,,,,,,369910.5,2547.7,,,,,,,,
Image_10.vsi - 40x_02 #4,584f2a60-bf75-4d9a-8a98-10a0aea1f648,DMH,,Image,Polygon,826.61,1210.8,0.4646,935.7646,99.5354,200467.9844,778,771,7,0.8997,34.75,201412.1,1897.1,,,,,,,,
Image_10.vsi - 40x_02 #4,5377772d-4790-4794-9cbf-bff429bc929e,VMH,,Image,Polygon,358.43,949.14,0.0137,41.7406,99.9863,305109.5,859,859,0,0,0,305157.2,2077.6,,,,,,,,
Image_10.vsi - 40x_02 #4,d2263925-81dd-4a98-86a3-dcda83a31465,ARC,,Image,Polygon,446.7,546.28,0.0773,91.8346,99.9227,118773.6797,448,446,2,0.4464,16.83,118870.4,1430.4,,,,,,,,
Image_10.vsi - 40x_02 #4,c15e2523-a4d3-47c5-ab0d-e13413e1b922,ATAN,,Image,Geometry,1154.3,1235.5,0.5067,211.4649,99.4933,41520.0625,433,430,3,0.6928,71.9,41726.7,3003,,,,,,,,
Image_10.vsi - 40x_02 #4,b7b8a2f2-2123-464b-bf65-62b0eb0c402b,PT,,Image,Polygon,994.2,201.2,20.0082,7589.7573,79.9918,30343.5078,385,307,78,20.26,2056.2,37934.5,3284.1,,,,,,,,
Image_10.vsi - 40x_02 #4,2cd66ef3-0881-4d6f-a8d9-110cb63c07bd,BTAN,,Image,Geometry,998.77,337.8,1.4129,564.3416,98.5871,39378.0859,429,427,2,0.4662,50.07,39947.1,3490.6,,,,,,,,
Image_10.vsi - 40x_02 #4,c17fed10-e72b-4446-b717-9f6b99631aee,ME,,Image,Polygon,1041.5,214.65,0.4155,117.3428,99.5845,28124.0625,93,93,0,0,0,28243,1198,,,,,,,,
Image_10.vsi - 40x_03 #10,9dbdf5bd-f784-4692-bf2e-c90be099fc08,DMH,,Image,Polygon,763.39,1328.9,0.9215,1942.5067,99.0785,208849.625,884,854,30,3.394,142.31,210809.2,2284.5,,,,,,,,
Image_10.vsi - 40x_03 #10,b96317c3-da99-4e64-bd73-7ce412686ffe,VMH,,Image,Polygon,436.44,1009.4,0.1158,349.6041,99.8842,301517.25,899,899,0,0,0,301876.5,2003.6,,,,,,,,
Image_10.vsi - 40x_03 #10,84e5580b-0b55-45d8-ad05-e9a0d40b5910,ARC,,Image,Polygon,414.33,563.67,0.1738,168.0429,99.8261,96491.8047,348,347,1,0.2874,10.34,96668.3,1370.9,,,,,,,,
Image_10.vsi - 40x_03 #10,7ef2ffd9-90f4-495e-bc61-c90f426aa268,PT,,Image,Geometry,815.02,214.54,14.1423,7249.2974,85.8577,44010.2148,492,418,74,15.04,1443.7,51258,3722.5,,,,,,,,
Image_10.vsi - 40x_03 #10,2eadb420-76a7-4745-a98b-31ccbb798ae0,ME,,Image,Polygon,851.58,228.27,0.8991,509.926,99.1009,56208.2812,221,218,3,1.357,52.89,56717,1902.9,,,,,,,,
Image_10.vsi - 40x_03 #10,26d46789-a9d0-43d4-a17a-3a074d4a7e40,BTAN,,Image,Geometry,899.81,328.16,4.1606,1230.3207,95.8394,28340.4336,328,320,8,2.439,270.56,29568.3,2829.4,,,,,,,,
Image_10.vsi - 40x_03 #10,fcab0825-7483-4aa1-b4c3-2142361c779b,ATAN,,Image,Geometry,1081.8,1251.6,0.336,150.8055,99.664,44729.9258,374,371,3,0.8021,66.85,44879.7,2193.3,,,,,,,,
Image_10.vsi - 40x #12,1b27d7d5-a51c-479e-b3b5-af6f17233f4e,DMH,,Image,Polygon,789.65,1316.3,0.8075,1639.6897,99.1925,201417.125,850,839,11,1.294,54.17,203061.1,2238.2,,,,,,,,
Image_10.vsi - 40x #12,e894d3a8-a7e8-41bb-aa34-4e8e77bd908e,VMH,,Image,Polygon,419.42,992.44,0.0175,55.8123,99.9825,319511.2812,980,980,0,0,0,319574.3,2096,,,,,,,,
Image_10.vsi - 40x #12,049a70b9-c05d-4d5f-9054-6e6d2ed8c6b4,ATAN,,Image,Geometry,1085.1,1257.9,0.0912,43.1372,99.9088,47279.2383,397,396,1,0.2519,21.13,47328.3,2276.1,,,,,,,,
Image_10.vsi - 40x #12,b66e57bc-12fe-4f48-aab6-a097dd008a29,BTAN,,Image,Geometry,889.35,317.64,2.1171,719.1561,97.8829,33250.0156,341,339,2,0.5865,58.88,33967.9,2715.7,,,,,,,,
Image_10.vsi - 40x #12,422d7f84-052b-4d0a-b1d9-3c11a43c3406,PT,,Image,Polygon,854.07,192.44,11.715,5510.6582,88.285,41528.8633,457,399,58,12.69,1233,47039.4,3207.8,,,,,,,,
Image_10.vsi - 40x #12,05ff575d-1420-42ee-bf67-90b8f8d064b0,ME,,Image,Polygon,891.31,213.71,0.3101,128.5158,99.6899,41310.6445,163,163,0,0,0,41441.4,1314.6,,,,,,,,
Image_10.vsi - 40x #12,77f1904d-8ec1-48ea-9a54-5e1eaf8de695,ARC,,Image,Polygon,395.54,542.69,0.0122,13.4129,99.9878,109593.2422,397,397,0,0,0,109612.8,1381.1,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_01 #2,f75bee0e-9568-490a-8234-da42f968c23d,DMH,,Image,Polygon,1148.1,1565.6,0.7366,1514.829,99.2634,204127.5469,377,373,4,1.061,19.45,205652.7,1925.8,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_01 #2,9e7aec1f-f3e3-49b2-9cfd-6d83d0da7a4c,VMH,,Image,Polygon,824.65,1209.8,0.405,1294.6444,99.595,318342.0312,571,567,4,0.7005,12.51,319634.9,2045,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_01 #2,eaa757ee-2b35-48e1-a653-713bd32c3ef8,ARC,,Image,Polygon,940.96,780.7,0.0311,32.4122,99.9689,104330.0234,209,209,0,0,0,104362.1,1302,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_01 #2,3fdf1a8c-4364-429f-be24-fc2fd5a59235,ATAN,,Image,Polygon,1386.6,1366.3,0.3427,74.2319,99.6573,21589.7832,146,144,2,1.37,92.3,21667.6,1432,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_01 #2,181b98e4-367b-4ced-a942-2d4e374d5732,PT,,Image,Geometry,1124.9,531.17,24.1603,8661.7852,75.8397,27189.4824,264,202,62,23.48,1728.7,35864.1,3344.5,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_01 #2,dc9b3a39-3888-4724-805b-1860b8f62e93,ME,,Image,Polygon,1126.3,542.72,0.2377,76.6299,99.7623,32159.1191,70,70,0,0,0,32236.8,879.68,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_01 #2,5c2560b7-06fe-4a79-b891-2c5a4d7fbcae,BTAN,,Image,Polygon,1137.7,680.32,0.2106,30.6203,99.7894,14508.6611,93,93,0,0,0,14550.9,1491.7,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_03 #6,57949e25-4faf-45a6-a9ef-b560b333ade1,DMH,,Image,Polygon,1177.3,1431.4,0.6682,1337.1812,99.3318,198774.625,527,524,3,0.5693,14.99,200118.9,1830.8,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_03 #6,99d82211-833f-40e4-b130-e34f2e02d985,VMH,,Image,Polygon,740.13,1273.3,0.6347,1867.7875,99.3653,292399.9688,535,528,7,1.308,23.79,294267,2056.6,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_03 #6,02f1eb9b-7c23-4d26-8ff3-5b08004ae82f,ARC,,Image,Polygon,812.72,826.7,0.5287,580.8113,99.4713,109284.6719,284,283,1,0.3521,9.102,109866.3,1328.9,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_03 #6,12501216-166f-4cab-b0b8-deb99baa48f9,ATAN,,Image,Polygon,1373.7,1234.8,8.5739,2371.8372,91.4261,25291.5762,158,150,8,5.063,289.09,27673,1624.9,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_03 #6,d94401f0-1d14-42ec-9bd5-6fadd18f8d5a,PT,,Image,Geometry,1067.3,447.71,20.5721,11071.6211,79.4279,42747.0078,386,305,81,20.98,1504.5,53837.9,3831.1,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_03 #6,b4e376bd-0f62-40b0-b0dc-af5d61663e2b,ME,,Image,Polygon,1089.2,456.25,3.9057,2224.1375,96.0943,54722.0625,160,154,6,3.75,105.36,56945.8,1181.6,,,,,,,,
Slide 10_Image01.vsi - EFI 40x_03 #6,f4e49ab3-d37b-43cc-b7d9-5f0d8fb27a71,BTAN,,Image,Geometry,1030.7,607.88,4.7825,1818.6421,95.2175,36207.9883,486,472,14,2.881,368.2,38023,3663.4,,,,,,,,
Slide 15_Image01.vsi - EFI 40x_03 #6,b03d54a1-7582-4a13-95f2-81618464a0be,DMH,,Image,Polygon,946.81,1411.3,0.0311,62.3474,99.9689,200477.5938,499,499,0,0,0,200543.1,1821.6,,,,,,,,
Slide 15_Image01.vsi - EFI 40x_03 #6,4776c70a-dbed-4c8f-a92f-bc994c525317,VMH,,Image,Polygon,703.55,997.88,0.0309,93.5738,99.9691,302487.625,649,649,0,0,0,302581.8,1991.4,,,,,,,,
Slide 15_Image01.vsi - EFI 40x_03 #6,5d76322d-c692-43f0-9410-0071903ba2ce,ARC,,Image,Polygon,763.77,605.87,0.0697,82.3745,99.9303,118053.9141,212,212,0,0,0,118138.5,1503.2,,,,,,,,
Slide 15_Image01.vsi - EFI 40x_03 #6,2c37528a-73d5-423d-9317-42780c16013b,PT,,Image,Geometry,1077.5,288.48,0.0453,25.9034,99.9547,57210.6875,304,302,2,0.6579,34.97,57185.5,5439,,,,,,,,
Slide 15_Image01.vsi - EFI 40x_03 #6,31d3b7ab-aa04-4ecd-9fcd-670ef81ddbf8,ME,,Image,Polygon,1106.7,386.54,0.0434,35.5744,99.9566,82007.7266,215,215,0,0,0,82042.3,1252.2,,,,,,,,
Slide 15_Image01.vsi - EFI 40x_03 #6,a59e7766-443f-4fba-b2f6-30d9515596c7,BTAN,,Image,Geometry,1135,581.91,0.0548,9.6973,99.9452,17691.832,114,114,0,0,0,17706.4,1571.4,,,,,,,,
Slide 15_Image01.vsi - EFI 40x_03 #6,031e2bc7-97e4-4afe-bdf9-ca718457036c,ATAN,,Image,Polygon,1196.6,1263.9,0,0,100,19924.2168,147,147,0,0,0,19927.9,1135.8,,,,,,,,
Slide 6_Image01.vsi - EFI 40x_03 #6,409a715e-d401-44a7-a774-2dfd2b178cfa,DMH,,Image,Polygon,1283.2,1318,0.024,49.3562,99.976,205751.4844,558,558,,0,,205800.1,1746.5,,,,,,,,
Slide 6_Image01.vsi - EFI 40x_03 #6,e9f9eb90-abce-4460-b40d-a5b647c8fa3d,VMH,,Image,Polygon,1709,1018.8,0.0059,18.2088,99.9941,307944.5312,603,603,,0,,307963.9,2054.6,,,,,,,,
Slide 6_Image01.vsi - EFI 40x_03 #6,1052101a-de47-44fb-9abb-8b5a2fa54652,ARC,,Image,Polygon,1369.4,736.59,0.0003,0.3162,99.9997,108154.4062,218,218,,0,,108154.9,1356.6,,,,,,,,
Slide 6_Image01.vsi - EFI 40x_03 #6,e7a0f7cb-1021-4e88-a15f-ff940ec2a0ba,PT,,Image,Polygon,910.58,343.08,0.0479,34.3622,99.9521,71759.6953,387,387,,0,,71717.5,4542.5,,,,,,,,
Slide 6_Image01.vsi - EFI 40x_03 #6,021022b0-c5e1-4769-aa62-be57f22d78a1,BTAN,,Image,Geometry,978.1,526.63,0.058,16.6014,99.942,28583.7363,170,170,,0,,28603.2,1863.1,,,,,,,,
Slide 6_Image01.vsi - EFI 40x_03 #6,66e922a2-e991-4ac2-afde-63bd75ad4853,ATAN,,Image,Geometry,946.28,1379.1,0.0994,28.2487,99.9006,28387.918,178,178,,0,,28417.7,2750.2,,,,,,,,
Slide 6_Image01.vsi - EFI 40x_03 #6,37d2d78c-b89d-4e21-b962-f1cbb71ebfe6,ME,,Image,Polygon,1142.1,522.31,0,0,100,24502.2715,63,63,,0,,24503.9,671.06,,,,,,,,
Slide 27_Image01.vsi - EFI 40x_01 #2,c5c283bb-9973-4998-a938-102cee3772f4,DMH,,Image,Polygon,960,620.28,1.44,2940.7639,98.56,201285.1562,524,519,5,0.9542,24.48,204226.9,1995.6,,,,,,,,
Slide 27_Image01.vsi - EFI 40x_01 #2,abebbf63-f880-4270-a72d-c0e4c5f47182,VMH,,Image,Polygon,631.62,339.27,0.672,1683.0114,99.328,248779.1406,464,457,7,1.509,27.95,250447.8,1966.3,,,,,,,,
Slide 27_Image01.vsi - EFI 40x_01 #2,792ea2ce-cc4c-4d7b-9f69-a09422ca0514,ARC,,Image,Polygon,359.34,471.06,0.6697,690.0905,99.3303,102354.4375,275,273,2,0.7273,19.41,103044.8,1406.2,,,,,,,,
Slide 27_Image01.vsi - EFI 40x_01 #2,caee8793-d8c6-4b69-a70a-f036a67d4ff6,PT,,Image,Geometry,114.19,605.81,10.336,1160.4104,89.664,10066.4727,93,87,6,6.452,534.86,11217.9,780.33,,,,,,,,
Slide 27_Image01.vsi - EFI 40x_01 #2,4748d5b1-bb80-4dcf-abfc-b872aac4beed,ME,,Image,Polygon,115.64,723.79,3.306,1330.4033,96.694,38911.0859,102,96,6,5.882,149.11,40240,1320.3,,,,,,,,
Slide 27_Image01.vsi - EFI 40x_01 #2,87c170d2-2ef9-42ec-bbe3-dc55e79cc5b9,ATAN,,Image,Geometry,806.04,867.08,8.7163,1302.339,91.2837,13639.1436,131,125,6,4.58,401.61,14939.7,1224,,,,,,,,
Slide 27_Image01.vsi - EFI 40x_01 #2,582e2248-a072-4500-9d6e-ccd88337805d,BTAN,,Image,Geometry,206.62,781.67,5.5177,1644.2484,94.4823,28155.0254,302,294,8,2.649,268.6,29783.7,3021,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_03 #6,6f3e9bcb-1f60-4f26-9b1f-e7cc8a52a2e2,VMH,,Image,Polygon,545.81,1431,0.8244,1732.2622,99.1756,208392.2188,536,531,5,0.9328,23.79,210133,1864.8,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_03 #6,219c22ab-af20-4e21-a2b2-977a4bf2229d,DMH,,Image,Polygon,897.39,1192,0.7621,1564.5355,99.2379,203736.7188,599,592,7,1.169,34.1,205304,1782.9,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_03 #6,7190a052-448e-4349-8bcc-66e77da3cc7b,ARC,,Image,Polygon,375.81,1053.1,0.8012,777.8671,99.1988,96314.2734,321,316,5,1.558,51.5,97093.4,1255.8,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_03 #6,c99fae4c-7fae-45dc-ada9-c125d3f2bd3d,PT,,Image,Geometry,305.12,385.12,9.3095,1785.2285,90.6905,17391.2676,153,140,13,8.497,677.82,19179,1771.4,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_03 #6,87fe4218-e8dd-4763-b34c-91a62eb16b24,ME,,Image,Polygon,346.73,229.08,1.2428,364.9933,98.7572,29002.7227,113,111,2,1.77,68.1,29368.8,837.51,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_03 #6,14cbc0d2-c88f-4aa1-b4d2-559ba9a6ca40,ATAN,,Image,Geometry,1145.1,996.97,10.0863,5565.6006,89.9137,49614.2109,389,358,31,7.969,561.87,55173.3,2230,,,,,,,,
Slide 32_Image01.vsi - EFI 40x_03 #6,d7447f29-3677-4678-a068-6cf60b71e5a5,BTAN,,Image,Polygon,306.29,768.94,8.6214,1040.5906,91.3786,11029.3271,102,95,7,6.863,580.02,12068.5,1055.3,,,,,,,,
Slide 54_Image01.vsi - EFI 40x_01 #2,252f84b6-cfb5-4f3c-b068-6aaec3d00c57,OVLT,,Image,Polygon,463.97,1676.6,6.8233,4668.0718,93.1767,63745.9141,294,268,26,8.844,380.04,68414.7,1022.1,,,,,,,,
Slide 54_Image01.vsi - EFI 40x_01 #2,3a76d4e2-ab19-48ea-9c88-7e6f132331c3,AVPE,,Image,Polygon,663.25,1721.2,1.9131,13609.2607,98.0869,697747.4375,1661,1611,50,3.01,70.29,711357,4097.6,,,,,,,,
Slide 54_Image01.vsi - EFI 40x_01 #2,e548ae61-5ec2-434e-9f25-0507d982fb2a,MnPO,,Image,Polygon,1519.7,1770,1.5048,4843.1509,98.4952,316994.25,533,525,8,1.501,24.86,321837.4,2644.6,,,,,,,,
Slide 54_Image01.vsi - EFI 40x_01 #2,97dd5caf-fe1c-40c7-be39-a73ff30b2f9b,LPO,,Image,Rectangle,1196.7,642.09,0.3663,2290.5166,99.6337,623007.1875,1004,997,7,0.6972,11.19,625282.6,3179.4,,,,,,,,
Slide 56_Image01.vsi - EFI 40x_03 #6,b99b7ea1-d4fd-45d6-b71a-5af88da170ee,OVLT,,Image,Polygon,1582,719.16,6.1311,3047.5662,93.8689,46659.2422,286,270,16,5.594,321.91,49703.8,1988.7,,,,,,,,
Slide 56_Image01.vsi - EFI 40x_03 #6,d7d03378-4165-489d-95af-3872419eda9c,AVPE,,Image,Polygon,1665.4,957.68,0.3383,2415.7161,99.6617,711704.1875,1504,1494,10,0.6649,14,714160.4,4537.8,,,,,,,,
Slide 56_Image01.vsi - EFI 40x_03 #6,9d92ee1b-a925-46dd-ac3c-00e51b7664aa,MnPO,,Image,Polygon,1868,1818.9,0.0026,8.1954,99.9974,314536.5625,686,671,15,2.187,47.69,314536.8,2785.3,,,,,,,,
Slide 56_Image01.vsi - EFI 40x_03 #6,eaf02a9e-8891-4052-bb2b-67c8a9adac2a,LPO,,Image,Rectangle,528.48,1581,0.0012,7.5103,99.9987,601574.3125,810,748,62,7.654,103.06,601584.4,3136.9,,,,,,,,
Slide 78_Image01.vsi - EFI 40x_03 #6,fe0ab13e-b87f-48c5-aacc-5f07de7c6f40,OVLT,,Image,Polygon,1921.3,833.79,0.0146,15.9414,99.9854,108861.1328,502,502,0,0,0,108884.5,1641.9,,,,,,,,
Slide 78_Image01.vsi - EFI 40x_03 #6,f35cbe72-5d5c-48db-a448-9e59609aa355,AVPE,,Image,Geometry,1984.5,987.77,0.3099,2097.5994,99.6901,674692,1863,1853,10,0.5368,14.78,676797.5,6163.9,,,,,,,,
Slide 78_Image01.vsi - EFI 40x_03 #6,4ed28a31-f3ec-4cff-80ef-0c566ad357bd,MnPO,,Image,Polygon,1927.7,1981.7,0.2831,628.961,99.7169,221560.4531,688,680,8,1.163,36,222197.3,2632,,,,,,,,
Slide 78_Image01.vsi - EFI 40x_03 #6,1c005b70-1608-47ea-8ce9-bc300ba8efb5,LPO,,Image,Rectangle,2871.4,1776.6,0.6638,4011.5959,99.3362,600339.125,1124,1094,30,2.669,49.65,604290.4,3117.8,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_01 #2,76c2f7b5-8ca8-4fa6-a154-f6f811ae7944,DMH,,Image,Polygon,1127.5,1149.2,1.2216,2529.9456,98.7784,204573.5312,431,423,8,1.856,38.63,207101.3,1899.7,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_01 #2,7806ec46-a108-4fe4-a9cb-9fb0befc0895,VMH,,Image,Polygon,739.33,480.35,0.2043,565.5011,99.7957,276275.625,606,604,2,0.33,7.224,276839.9,1900.4,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_01 #2,c921424d-6546-47a7-a70d-63605d431b61,ARC,,Image,Polygon,342.8,525.37,0.1287,116.4468,99.8713,90381.5391,176,175,1,0.5682,11.05,90497.5,1336.9,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_01 #2,627e56bb-eaf2-4cfd-a4dd-9939aec43b4a,ATAN,,Image,Polygon,907.16,887.93,1.3016,250.391,98.6984,18986.6855,151,150,1,0.6623,51.98,19238.7,1159.7,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_01 #2,a12b2602-a95d-446f-bfbf-e3eb4221dc08,BTAN,,Image,Polygon,214.22,827.21,2.1248,463.9428,97.8752,21370.4336,144,144,0,0,0,21845.7,1970,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_01 #2,2bec8a83-96bf-4227-a442-d5401632cf2e,ME,,Image,Geometry,85.29,811.19,0.7902,169.624,99.2098,21296.7285,91,91,0,0,0,21463.1,947.43,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_01 #2,22e69815-2bbb-4cb9-9cf8-b5f5e1534109,PT,,Image,Geometry,74.02,631.14,12.0459,1001.0898,87.9541,7309.563,73,68,5,6.849,601.8,8308.4,1403.3,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_03 #6,f6023855-e7f9-4fea-89a7-e303711ac3da,VMH,,Image,Polygon,1931,606.86,,,,,566,560,6,1.06,21.63,277358.5,1979.7,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_03 #6,cd843255-3f47-4adf-963c-34aee027f02a,ARC,,Image,Polygon,2212,770.32,0.1383,133.9442,99.8617,96715.5469,252,251,1,0.3968,10.32,96852.6,1385.2,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_03 #6,3412bce0-d131-4a3d-a25a-dc9fd2a8aaf3,DMH,,Image,Polygon,1530.2,837.21,,,,,560,559,0,0,0,196943.1,1881.3,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_03 #6,bf44f6ce-8072-458c-b547-97582be81763,ATAN,,Image,Polygon,1556.3,1094.2,0.3153,75.6549,99.6847,23922.2246,193,192,1,0.5181,41.67,23998.3,1353,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_03 #6,6d508491-719e-4601-b272-42ca31b063d0,BTAN,,Image,Polygon,2345.9,1065.2,0.9258,286.7296,99.0742,30683.1523,201,201,0,0,0,30969.6,2518.4,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_03 #6,d22d5c2f-618d-4640-bc94-376acadddd42,PT,,Image,Geometry,2482.8,1224.6,9.8507,1796.059,90.1493,16436.6875,169,150,19,11.24,1041.8,18238.3,2047.9,,,,,,,,
Slide 29_Image01.vsi - EFI 40x_03 #6,bfcccd8f-abf3-48c9-a914-ecdc7e10e0c8,ME,,Image,Polygon,2465.7,1014.2,0.2965,60.2393,99.7035,20258.668,82,82,0,0,0,20318.7,705.44,,,,,,,,
